date;hour;dayAheadPrice
2017-09-03;'09 - 10;30,25
2017-08-28;'10 - 11;43,5
2017-08-29;'10 - 11;38,97
2017-08-30;'10 - 11;43,39
2017-08-31;'10 - 11;44,08
2017-09-01;'10 - 11;44,9
2017-09-02;'10 - 11;38,15
2017-09-03;'10 - 11;29,32
2017-08-28;'11 - 12;40,06
2017-08-29;'11 - 12;35,58
2017-08-30;'11 - 12;39,91
2017-08-31;'11 - 12;44,8
2017-09-01;'11 - 12;45,02
2017-09-02;'11 - 12;38,03
2017-09-03;'11 - 12;30,09
2017-08-28;'12 - 13;35,63
2017-08-29;'12 - 13;31,32
2017-08-30;'12 - 13;33,0
2017-08-31;'12 - 13;42,98
2017-09-01;'12 - 13;44,87
2017-09-02;'12 - 13;35,37
2017-09-03;'12 - 13;30,7
2017-08-28;'13 - 14;32,4
2017-08-29;'13 - 14;32,1
2017-08-30;'13 - 14;32,75
2017-08-31;'13 - 14;41,97
2017-09-01;'13 - 14;43,09
2017-09-02;'13 - 14;33,0
2017-09-03;'13 - 14;26,26
2017-08-28;'14 - 15;31,5
2017-08-29;'14 - 15;32,49
2017-08-30;'14 - 15;32,83
2017-08-31;'14 - 15;40,06
2017-09-01;'14 - 15;39,91
2017-09-02;'14 - 15;31,78
2017-09-03;'14 - 15;25,95
2017-08-28;'15 - 16;36,95
2017-08-29;'15 - 16;33,0
2017-08-30;'15 - 16;32,14
2017-08-31;'15 - 16;41,97
2017-09-01;'15 - 16;38,93
2017-09-02;'15 - 16;30,97
2017-09-03;'15 - 16;25,0
2017-08-28;'16 - 17;39,51
2017-08-29;'16 - 17;37,68
2017-08-30;'16 - 17;37,4
2017-08-31;'16 - 17;41,94
2017-09-01;'16 - 17;38,56
2017-09-02;'16 - 17;31,5
2017-09-03;'16 - 17;26,46
2017-08-28;'17 - 18;44,53
2017-08-29;'17 - 18;45,47
2017-08-30;'17 - 18;40,56
2017-08-31;'17 - 18;42,05
2017-09-01;'17 - 18;40,36
2017-09-02;'17 - 18;32,99
2017-09-03;'17 - 18;29,73
2017-08-28;'18 - 19;46,6
2017-08-29;'18 - 19;49,01
2017-08-30;'18 - 19;42,39
2017-08-31;'18 - 19;43,6
2017-09-01;'18 - 19;42,2
2017-09-02;'18 - 19;37,25
2017-09-03;'18 - 19;34,15
2017-08-28;'19 - 20;50,0
2017-08-29;'19 - 20;52,47
2017-08-30;'19 - 20;42,4
2017-08-31;'19 - 20;43,8
2017-09-01;'19 - 20;43,74
2017-09-02;'19 - 20;40,32
2017-09-03;'19 - 20;38,88
2017-08-28;'20 - 21;47,59
2017-08-29;'20 - 21;49,98
2017-08-30;'20 - 21;41,39
2017-08-31;'20 - 21;44,09
2017-09-01;'20 - 21;43,95
2017-09-02;'20 - 21;40,52
2017-09-03;'20 - 21;42,27
2017-08-28;'21 - 22;44,26
2017-08-29;'21 - 22;45,87
2017-08-30;'21 - 22;37,04
2017-08-31;'21 - 22;41,92
2017-09-01;'21 - 22;39,4
2017-09-02;'21 - 22;38,02
2017-09-03;'21 - 22;39,91
2017-08-28;'22 - 23;38,99
2017-08-29;'22 - 23;40,04
2017-08-30;'22 - 23;32,48
2017-08-31;'22 - 23;35,59
2017-09-01;'22 - 23;36,21
2017-09-02;'22 - 23;35,65
2017-09-03;'22 - 23;38,42
2017-08-28;'23 - 24;32,0
2017-08-29;'23 - 24;32,82
2017-08-30;'23 - 24;30,89
2017-08-31;'23 - 24;33,41
2017-09-01;'23 - 24;34,51
2017-09-02;'23 - 24;31,02
2017-09-03;'23 - 24;33,43
2017-09-04;'00 - 01;31,03
2017-09-05;'00 - 01;31,92
2017-09-06;'00 - 01;29,47
2017-09-07;'00 - 01;21,54
2017-09-08;'00 - 01;29,92
2017-09-09;'00 - 01;27,95
2017-09-10;'00 - 01;31,06
2017-09-04;'01 - 02;29,72
2017-09-05;'01 - 02;29,93
2017-09-06;'01 - 02;29,06
2017-09-07;'01 - 02;14,96
2017-09-08;'01 - 02;27,01
2017-09-09;'01 - 02;21,85
2017-09-10;'01 - 02;29,56
2017-09-04;'02 - 03;29,41
2017-09-05;'02 - 03;29,7
2017-09-06;'02 - 03;27,83
2017-09-07;'02 - 03;13,12
2017-09-08;'02 - 03;23,95
2017-09-09;'02 - 03;21,09
2017-09-10;'02 - 03;28,23
2017-09-04;'03 - 04;27,77
2017-09-05;'03 - 04;29,62
2017-09-06;'03 - 04;26,19
2017-09-07;'03 - 04;11,76
2017-09-08;'03 - 04;19,0
2017-09-09;'03 - 04;21,03
2017-09-10;'03 - 04;25,9
2017-09-04;'04 - 05;28,09
2017-09-05;'04 - 05;29,68
2017-09-06;'04 - 05;26,42
2017-09-07;'04 - 05;13,82
2017-09-08;'04 - 05;14,09
2017-09-09;'04 - 05;21,08
2017-09-10;'04 - 05;23,73
2017-09-04;'05 - 06;30,4
2017-09-05;'05 - 06;31,02
2017-09-06;'05 - 06;29,19
2017-09-07;'05 - 06;22,01
2017-09-08;'05 - 06;22,24
2017-09-09;'05 - 06;25,23
2017-09-10;'05 - 06;23,17
2017-09-04;'06 - 07;39,67
2017-09-05;'06 - 07;36,37
2017-09-06;'06 - 07;36,32
2017-09-07;'06 - 07;34,63
2017-09-08;'06 - 07;32,96
2017-09-09;'06 - 07;27,45
2017-09-10;'06 - 07;25,92
2017-09-04;'07 - 08;43,92
2017-09-05;'07 - 08;42,39
2017-09-06;'07 - 08;42,02
2017-09-07;'07 - 08;40,68
2017-09-08;'07 - 08;35,93
2017-09-09;'07 - 08;29,93
2017-09-10;'07 - 08;26,08
2017-09-04;'08 - 09;42,95
2017-09-05;'08 - 09;44,05
2017-09-06;'08 - 09;43,73
2017-09-07;'08 - 09;39,94
2017-09-08;'08 - 09;35,14
2017-09-09;'08 - 09;34,1
2017-09-10;'08 - 09;29,89
2017-09-04;'09 - 10;42,04
2017-09-05;'09 - 10;42,93
2017-09-06;'09 - 10;43,0
2017-09-07;'09 - 10;39,95
2017-09-08;'09 - 10;31,02
2017-09-09;'09 - 10;37,08
2017-09-10;'09 - 10;30,28
2017-09-04;'10 - 11;38,85
2017-09-05;'10 - 11;41,26
2017-09-06;'10 - 11;41,0
2017-09-07;'10 - 11;37,48
2017-09-08;'10 - 11;29,91
2017-09-09;'10 - 11;37,17
2017-09-10;'10 - 11;29,8
2017-09-04;'11 - 12;35,17
2017-09-05;'11 - 12;41,76
2017-09-06;'11 - 12;40,07
2017-09-07;'11 - 12;38,98
2017-09-08;'11 - 12;22,88
2017-09-09;'11 - 12;38,68
2017-09-10;'11 - 12;29,42
2017-09-04;'12 - 13;32,36
2017-09-05;'12 - 13;38,49
2017-09-06;'12 - 13;35,92
2017-09-07;'12 - 13;37,41
2017-09-08;'12 - 13;19,04
2017-09-09;'12 - 13;36,26
2017-09-10;'12 - 13;24,8
2017-09-04;'13 - 14;32,95
2017-09-05;'13 - 14;37,25
2017-09-06;'13 - 14;29,88
2017-09-07;'13 - 14;36,8
2017-09-08;'13 - 14;17,99
2017-09-09;'13 - 14;33,1
2017-09-10;'13 - 14;17,24
2017-09-04;'14 - 15;33,23
2017-09-05;'14 - 15;36,67
2017-09-06;'14 - 15;27,9
2017-09-07;'14 - 15;36,11
2017-09-08;'14 - 15;15,03
2017-09-09;'14 - 15;29,88
2017-09-10;'14 - 15;8,93
2017-09-04;'15 - 16;35,26
2017-09-05;'15 - 16;38,43
2017-09-06;'15 - 16;23,81
2017-09-07;'15 - 16;36,73
2017-09-08;'15 - 16;22,05
2017-09-09;'15 - 16;30,85
2017-09-10;'15 - 16;9,85
2017-09-04;'16 - 17;36,6
2017-09-05;'16 - 17;39,05
2017-09-06;'16 - 17;22,06
2017-09-07;'16 - 17;37,71
2017-09-08;'16 - 17;24,3
2017-09-09;'16 - 17;32,87
2017-09-10;'16 - 17;10,51
2017-09-04;'17 - 18;39,23
2017-09-05;'17 - 18;40,56
2017-09-06;'17 - 18;26,81
2017-09-07;'17 - 18;40,37
2017-09-08;'17 - 18;30,36
2017-09-09;'17 - 18;34,54
2017-09-10;'17 - 18;13,21
2017-09-04;'18 - 19;42,91
2017-09-05;'18 - 19;43,04
2017-09-06;'18 - 19;29,65
2017-09-07;'18 - 19;42,67
2017-09-08;'18 - 19;33,98
2017-09-09;'18 - 19;36,21
2017-09-10;'18 - 19;23,28
2017-09-04;'19 - 20;45,48
2017-09-05;'19 - 20;44,22
2017-09-06;'19 - 20;35,92
2017-09-07;'19 - 20;45,22
2017-09-08;'19 - 20;35,97
2017-09-09;'19 - 20;39,08
2017-09-10;'19 - 20;30,63
2017-09-04;'20 - 21;45,71
2017-09-05;'20 - 21;44,97
2017-09-06;'20 - 21;35,96
2017-09-07;'20 - 21;45,99
2017-09-08;'20 - 21;37,31
2017-09-09;'20 - 21;41,53
2017-09-10;'20 - 21;29,7
2017-09-04;'21 - 22;42,3
2017-09-05;'21 - 22;40,4
2017-09-06;'21 - 22;30,96
2017-09-07;'21 - 22;41,02
2017-09-08;'21 - 22;34,0
2017-09-09;'21 - 22;38,99
2017-09-10;'21 - 22;22,56
2017-09-04;'22 - 23;38,93
2017-09-05;'22 - 23;37,25
2017-09-06;'22 - 23;29,67
2017-09-07;'22 - 23;38,78
2017-09-08;'22 - 23;30,86
2017-09-09;'22 - 23;38,94
2017-09-10;'22 - 23;18,05
2017-09-04;'23 - 24;33,22
2017-09-05;'23 - 24;32,97
2017-09-06;'23 - 24;22,07
2017-09-07;'23 - 24;33,99
2017-09-08;'23 - 24;28,87
2017-09-09;'23 - 24;36,81
2017-09-10;'23 - 24;9,4
2017-09-11;'00 - 01;0,43
2017-09-12;'00 - 01;10,75
2017-09-13;'00 - 01;19,02
2017-09-14;'00 - 01;-11,04
2017-09-15;'00 - 01;20,53
2017-09-16;'00 - 01;33,95
2017-09-17;'00 - 01;32,27
2017-09-11;'01 - 02;0,0
2017-09-12;'01 - 02;9,03
2017-09-13;'01 - 02;12,08
2017-09-14;'01 - 02;-4,92
2017-09-15;'01 - 02;12,28
2017-09-16;'01 - 02;32,0
2017-09-17;'01 - 02;30,4
2017-09-11;'02 - 03;-0,07
2017-09-12;'02 - 03;6,49
2017-09-13;'02 - 03;10,71
2017-09-14;'02 - 03;-7,91
2017-09-15;'02 - 03;14,0
2017-09-16;'02 - 03;31,57
2017-09-17;'02 - 03;30,06
2017-09-11;'03 - 04;-2,32
2017-09-12;'03 - 04;5,33
2017-09-13;'03 - 04;5,48
2017-09-14;'03 - 04;-7,1
2017-09-15;'03 - 04;16,69
2017-09-16;'03 - 04;31,01
2017-09-17;'03 - 04;29,43
2017-09-11;'04 - 05;-2,77
2017-09-12;'04 - 05;8,71
2017-09-13;'04 - 05;8,33
2017-09-14;'04 - 05;-1,7
2017-09-15;'04 - 05;22,07
2017-09-16;'04 - 05;30,82
2017-09-17;'04 - 05;29,18
2017-09-11;'05 - 06;4,23
2017-09-12;'05 - 06;14,9
2017-09-13;'05 - 06;14,01
2017-09-14;'05 - 06;9,42
2017-09-15;'05 - 06;29,6
2017-09-16;'05 - 06;31,44
2017-09-17;'05 - 06;29,38
2017-09-11;'06 - 07;23,29
2017-09-12;'06 - 07;34,91
2017-09-13;'06 - 07;23,01
2017-09-14;'06 - 07;31,08
2017-09-15;'06 - 07;40,24
2017-09-16;'06 - 07;31,94
2017-09-17;'06 - 07;29,98
2017-09-11;'07 - 08;32,9
2017-09-12;'07 - 08;40,0
2017-09-13;'07 - 08;28,72
2017-09-14;'07 - 08;35,47
2017-09-15;'07 - 08;44,3
2017-09-16;'07 - 08;34,7
2017-09-17;'07 - 08;30,09
2017-09-11;'08 - 09;36,33
2017-09-12;'08 - 09;42,46
2017-09-13;'08 - 09;23,07
2017-09-14;'08 - 09;36,98
2017-09-15;'08 - 09;44,8
2017-09-16;'08 - 09;40,38
2017-09-17;'08 - 09;32,04
2017-09-11;'09 - 10;36,02
2017-09-12;'09 - 10;39,98
2017-09-13;'09 - 10;15,92
2017-09-14;'09 - 10;35,03
2017-09-15;'09 - 10;40,96
2017-09-16;'09 - 10;40,92
2017-09-17;'09 - 10;32,59
2017-09-11;'10 - 11;31,49
2017-09-12;'10 - 11;37,05
2017-09-13;'10 - 11;13,41
2017-09-14;'10 - 11;34,46
2017-09-15;'10 - 11;39,98
2017-09-16;'10 - 11;40,63
2017-09-17;'10 - 11;32,16
2017-09-11;'11 - 12;33,0
2017-09-12;'11 - 12;36,65
2017-09-13;'11 - 12;12,73
2017-09-14;'11 - 12;34,37
2017-09-15;'11 - 12;38,96
2017-09-16;'11 - 12;35,45
2017-09-17;'11 - 12;32,65
2017-09-11;'12 - 13;30,07
2017-09-12;'12 - 13;33,45
2017-09-13;'12 - 13;10,74
2017-09-14;'12 - 13;30,55
2017-09-15;'12 - 13;36,69
2017-09-16;'12 - 13;37,93
2017-09-17;'12 - 13;32,05
2017-09-11;'13 - 14;23,78
2017-09-12;'13 - 14;30,49
2017-09-13;'13 - 14;12,06
2017-09-14;'13 - 14;29,73
2017-09-15;'13 - 14;33,05
2017-09-16;'13 - 14;35,29
2017-09-17;'13 - 14;30,31
2017-09-11;'14 - 15;23,06
2017-09-12;'14 - 15;28,58
2017-09-13;'14 - 15;10,1
2017-09-14;'14 - 15;25,86
2017-09-15;'14 - 15;36,4
2017-09-16;'14 - 15;32,99
2017-09-17;'14 - 15;30,01
2017-09-11;'15 - 16;21,98
2017-09-12;'15 - 16;29,62
2017-09-13;'15 - 16;9,18
2017-09-14;'15 - 16;27,27
2017-09-15;'15 - 16;36,13
2017-09-16;'15 - 16;33,9
2017-09-17;'15 - 16;29,72
2017-09-11;'16 - 17;27,52
2017-09-12;'16 - 17;30,69
2017-09-13;'16 - 17;9,16
2017-09-14;'16 - 17;27,94
2017-09-15;'16 - 17;38,65
2017-09-16;'16 - 17;35,5
2017-09-17;'16 - 17;30,05
2017-09-11;'17 - 18;30,63
2017-09-12;'17 - 18;35,25
2017-09-13;'17 - 18;9,12
2017-09-14;'17 - 18;32,14
2017-09-15;'17 - 18;42,51
2017-09-16;'17 - 18;40,03
2017-09-17;'17 - 18;32,15
2017-09-11;'18 - 19;33,94
2017-09-12;'18 - 19;41,49
2017-09-13;'18 - 19;16,24
2017-09-14;'18 - 19;34,91
2017-09-15;'18 - 19;45,47
2017-09-16;'18 - 19;44,64
2017-09-17;'18 - 19;41,0
2017-09-11;'19 - 20;37,75
2017-09-12;'19 - 20;45,89
2017-09-13;'19 - 20;16,03
2017-09-14;'19 - 20;35,88
2017-09-15;'19 - 20;48,0
2017-09-16;'19 - 20;48,01
2017-09-17;'19 - 20;45,09
2017-09-11;'20 - 21;34,69
2017-09-12;'20 - 21;45,52
2017-09-13;'20 - 21;16,07
2017-09-14;'20 - 21;36,09
2017-09-15;'20 - 21;47,95
2017-09-16;'20 - 21;46,7
2017-09-17;'20 - 21;46,95
2017-09-11;'21 - 22;30,04
2017-09-12;'21 - 22;36,94
2017-09-13;'21 - 22;12,06
2017-09-14;'21 - 22;34,45
2017-09-15;'21 - 22;42,05
2017-09-16;'21 - 22;43,54
2017-09-17;'21 - 22;42,38
2017-09-11;'22 - 23;19,93
2017-09-12;'22 - 23;34,11
2017-09-13;'22 - 23;10,67
2017-09-14;'22 - 23;26,66
2017-09-15;'22 - 23;37,91
2017-09-16;'22 - 23;40,33
2017-09-17;'22 - 23;38,27
2017-09-11;'23 - 24;9,36
2017-09-12;'23 - 24;28,1
2017-09-13;'23 - 24;8,6
2017-09-14;'23 - 24;19,03
2017-09-15;'23 - 24;31,4
2017-09-16;'23 - 24;35,01
2017-09-17;'23 - 24;33,09
2017-09-18;'00 - 01;32,77
2017-09-19;'00 - 01;33,1
2017-09-20;'00 - 01;29,97
2017-09-21;'00 - 01;32,61
2017-09-22;'00 - 01;32,24
2017-09-23;'00 - 01;34,67
2017-09-24;'00 - 01;31,76
2017-09-18;'01 - 02;32,08
2017-09-19;'01 - 02;32,13
2017-09-20;'01 - 02;29,49
2017-09-21;'01 - 02;30,8
2017-09-22;'01 - 02;31,67
2017-09-23;'01 - 02;31,99
2017-09-24;'01 - 02;30,51
2017-09-18;'02 - 03;32,1
2017-09-19;'02 - 03;31,28
2017-09-20;'02 - 03;28,47
2017-09-21;'02 - 03;29,66
2017-09-22;'02 - 03;30,4
2017-09-23;'02 - 03;31,94
2017-09-24;'02 - 03;31,03
2017-09-18;'03 - 04;31,42
2017-09-19;'03 - 04;30,8
2017-09-20;'03 - 04;25,99
2017-09-21;'03 - 04;29,49
2017-09-22;'03 - 04;30,02
2017-09-23;'03 - 04;31,91
2017-09-24;'03 - 04;30,77
2017-09-18;'04 - 05;32,0
2017-09-19;'04 - 05;31,07
2017-09-20;'04 - 05;26,56
2017-09-21;'04 - 05;29,98
2017-09-22;'04 - 05;30,3
2017-09-23;'04 - 05;31,43
2017-09-24;'04 - 05;30,55
2017-09-18;'05 - 06;32,6
2017-09-19;'05 - 06;33,22
2017-09-20;'05 - 06;31,05
2017-09-21;'05 - 06;32,11
2017-09-22;'05 - 06;31,9
2017-09-23;'05 - 06;31,81
2017-09-24;'05 - 06;31,06
2017-09-18;'06 - 07;43,89
2017-09-19;'06 - 07;40,0
2017-09-20;'06 - 07;39,49
2017-09-21;'06 - 07;40,0
2017-09-22;'06 - 07;40,06
2017-09-23;'06 - 07;33,4
2017-09-24;'06 - 07;31,82
2017-09-18;'07 - 08;51,06
2017-09-19;'07 - 08;50,02
2017-09-20;'07 - 08;46,99
2017-09-21;'07 - 08;47,97
2017-09-22;'07 - 08;48,18
2017-09-23;'07 - 08;39,03
2017-09-24;'07 - 08;32,09
2017-09-18;'08 - 09;53,23
2017-09-19;'08 - 09;53,76
2017-09-20;'08 - 09;47,93
2017-09-21;'08 - 09;50,97
2017-09-22;'08 - 09;49,8
2017-09-23;'08 - 09;41,54
2017-09-24;'08 - 09;34,9
2017-09-18;'09 - 10;51,71
2017-09-19;'09 - 10;51,1
2017-09-20;'09 - 10;44,99
2017-09-21;'09 - 10;47,03
2017-09-22;'09 - 10;49,71
2017-09-23;'09 - 10;42,93
2017-09-24;'09 - 10;35,57
2017-09-18;'10 - 11;51,59
2017-09-19;'10 - 11;49,99
2017-09-20;'10 - 11;46,84
2017-09-21;'10 - 11;43,47
2017-09-22;'10 - 11;47,17
2017-09-23;'10 - 11;41,91
2017-09-24;'10 - 11;35,25
2017-09-18;'11 - 12;45,04
2017-09-19;'11 - 12;49,37
2017-09-20;'11 - 12;43,88
2017-09-21;'11 - 12;39,48
2017-09-22;'11 - 12;45,34
2017-09-23;'11 - 12;39,9
2017-09-24;'11 - 12;35,61
2017-09-18;'12 - 13;41,09
2017-09-19;'12 - 13;44,9
2017-09-20;'12 - 13;37,0
2017-09-21;'12 - 13;35,9
2017-09-22;'12 - 13;40,34
2017-09-23;'12 - 13;31,91
2017-09-24;'12 - 13;35,21
2017-09-18;'13 - 14;37,91
2017-09-19;'13 - 14;43,9
2017-09-20;'13 - 14;35,47
2017-09-21;'13 - 14;35,27
2017-09-22;'13 - 14;38,07
2017-09-23;'13 - 14;32,17
2017-09-24;'13 - 14;32,71
2017-09-18;'14 - 15;36,09
2017-09-19;'14 - 15;39,8
2017-09-20;'14 - 15;37,51
2017-09-21;'14 - 15;34,55
2017-09-22;'14 - 15;36,58
2017-09-23;'14 - 15;32,12
2017-09-24;'14 - 15;31,52
2017-09-18;'15 - 16;41,88
2017-09-19;'15 - 16;38,36
2017-09-20;'15 - 16;34,07
2017-09-21;'15 - 16;34,4
2017-09-22;'15 - 16;36,57
2017-09-23;'15 - 16;32,0
2017-09-24;'15 - 16;31,37
2017-09-18;'16 - 17;43,92
2017-09-19;'16 - 17;38,94
2017-09-20;'16 - 17;40,0
2017-09-21;'16 - 17;37,52
2017-09-22;'16 - 17;37,31
2017-09-23;'16 - 17;32,77
2017-09-24;'16 - 17;31,62
2017-09-18;'17 - 18;45,61
2017-09-19;'17 - 18;42,98
2017-09-20;'17 - 18;43,94
2017-09-21;'17 - 18;43,48
2017-09-22;'17 - 18;43,27
2017-09-23;'17 - 18;37,22
2017-09-24;'17 - 18;35,34
2017-09-18;'18 - 19;49,41
2017-09-19;'18 - 19;46,26
2017-09-20;'18 - 19;48,93
2017-09-21;'18 - 19;48,73
2017-09-22;'18 - 19;45,92
2017-09-23;'18 - 19;42,44
2017-09-24;'18 - 19;42,39
2017-09-18;'19 - 20;52,89
2017-09-19;'19 - 20;50,01
2017-09-20;'19 - 20;52,02
2017-09-21;'19 - 20;52,77
2017-09-22;'19 - 20;48,92
2017-09-23;'19 - 20;45,2
2017-09-24;'19 - 20;46,94
2017-09-18;'20 - 21;53,14
2017-09-19;'20 - 21;47,96
2017-09-20;'20 - 21;51,03
2017-09-21;'20 - 21;50,75
2017-09-22;'20 - 21;47,21
2017-09-23;'20 - 21;44,93
2017-09-24;'20 - 21;44,99
2017-09-18;'21 - 22;44,58
2017-09-19;'21 - 22;40,0
2017-09-20;'21 - 22;43,91
2017-09-21;'21 - 22;42,2
2017-09-22;'21 - 22;43,3
2017-09-23;'21 - 22;39,08
2017-09-24;'21 - 22;42,2
2017-09-18;'22 - 23;40,55
2017-09-19;'22 - 23;37,34
2017-09-20;'22 - 23;39,44
2017-09-21;'22 - 23;38,33
2017-09-22;'22 - 23;39,51
2017-09-23;'22 - 23;35,79
2017-09-24;'22 - 23;41,08
2017-09-18;'23 - 24;33,2
2017-09-19;'23 - 24;35,74
2017-09-20;'23 - 24;34,61
2017-09-21;'23 - 24;34,73
2017-09-22;'23 - 24;37,95
2017-09-23;'23 - 24;31,72
2017-09-24;'23 - 24;32,45
2017-09-25;'00 - 01;32,97
2017-09-26;'00 - 01;35,37
2017-09-27;'00 - 01;33,41
2017-09-28;'00 - 01;32,08
2017-09-29;'00 - 01;33,85
2017-09-30;'00 - 01;23,88
2017-10-01;'00 - 01;12,95
2017-09-25;'01 - 02;31,69
2017-09-26;'01 - 02;32,42
2017-09-27;'01 - 02;32,12
2017-09-28;'01 - 02;31,77
2017-09-29;'01 - 02;32,88
2017-09-30;'01 - 02;26,09
2017-10-01;'01 - 02;14,84
2017-09-25;'02 - 03;31,1
2017-09-26;'02 - 03;31,36
2017-09-27;'02 - 03;32,03
2017-09-28;'02 - 03;31,58
2017-09-29;'02 - 03;31,5
2017-09-30;'02 - 03;26,65
2017-10-01;'02 - 03;19,05
2017-09-25;'03 - 04;31,02
2017-09-26;'03 - 04;31,33
2017-09-27;'03 - 04;31,56
2017-09-28;'03 - 04;31,01
2017-09-29;'03 - 04;31,1
2017-09-30;'03 - 04;28,73
2017-10-01;'03 - 04;22,15
2017-09-25;'04 - 05;30,5
2017-09-26;'04 - 05;31,88
2017-09-27;'04 - 05;32,14
2017-09-28;'04 - 05;31,05
2017-09-29;'04 - 05;30,97
2017-09-30;'04 - 05;29,03
2017-10-01;'04 - 05;22,9
2017-09-25;'05 - 06;32,49
2017-09-26;'05 - 06;33,61
2017-09-27;'05 - 06;33,7
2017-09-28;'05 - 06;33,4
2017-09-29;'05 - 06;31,91
2017-09-30;'05 - 06;30,02
2017-10-01;'05 - 06;23,1
2017-09-25;'06 - 07;44,42
2017-09-26;'06 - 07;42,52
2017-09-27;'06 - 07;45,07
2017-09-28;'06 - 07;40,2
2017-09-29;'06 - 07;40,67
2017-09-30;'06 - 07;31,96
2017-10-01;'06 - 07;25,66
2017-09-25;'07 - 08;52,44
2017-09-26;'07 - 08;51,78
2017-09-27;'07 - 08;54,4
2017-09-28;'07 - 08;49,21
2017-09-29;'07 - 08;49,91
2017-09-30;'07 - 08;38,6
2017-10-01;'07 - 08;27,4
2017-09-25;'08 - 09;53,77
2017-09-26;'08 - 09;55,2
2017-09-27;'08 - 09;57,0
2017-09-28;'08 - 09;49,43
2017-09-29;'08 - 09;51,2
2017-09-30;'08 - 09;39,0
2017-10-01;'08 - 09;32,71
2017-09-25;'09 - 10;52,4
2017-09-26;'09 - 10;50,81
2017-09-27;'09 - 10;51,59
2017-09-28;'09 - 10;47,08
2017-09-29;'09 - 10;49,99
2017-09-30;'09 - 10;42,49
2017-10-01;'09 - 10;38,11
2017-09-25;'10 - 11;51,1
2017-09-26;'10 - 11;46,03
2017-09-27;'10 - 11;46,1
2017-09-28;'10 - 11;45,27
2017-09-29;'10 - 11;47,99
2017-09-30;'10 - 11;42,57
2017-10-01;'10 - 11;38,39
2017-09-25;'11 - 12;48,95
2017-09-26;'11 - 12;41,1
2017-09-27;'11 - 12;41,16
2017-09-28;'11 - 12;44,35
2017-09-29;'11 - 12;47,08
2017-09-30;'11 - 12;43,2
2017-10-01;'11 - 12;38,58
2017-09-25;'12 - 13;44,93
2017-09-26;'12 - 13;36,09
2017-09-27;'12 - 13;34,43
2017-09-28;'12 - 13;39,2
2017-09-29;'12 - 13;38,65
2017-09-30;'12 - 13;38,75
2017-10-01;'12 - 13;38,29
2017-09-25;'13 - 14;42,4
2017-09-26;'13 - 14;35,13
2017-09-27;'13 - 14;34,9
2017-09-28;'13 - 14;39,2
2017-09-29;'13 - 14;39,13
2017-09-30;'13 - 14;32,82
2017-10-01;'13 - 14;29,68
2017-09-25;'14 - 15;40,51
2017-09-26;'14 - 15;34,83
2017-09-27;'14 - 15;34,42
2017-09-28;'14 - 15;38,45
2017-09-29;'14 - 15;36,86
2017-09-30;'14 - 15;31,84
2017-10-01;'14 - 15;26,09
2017-09-25;'15 - 16;42,01
2017-09-26;'15 - 16;35,9
2017-09-27;'15 - 16;35,96
2017-09-28;'15 - 16;41,67
2017-09-29;'15 - 16;38,45
2017-09-30;'15 - 16;33,0
2017-10-01;'15 - 16;26,64
2017-09-25;'16 - 17;43,93
2017-09-26;'16 - 17;39,53
2017-09-27;'16 - 17;38,94
2017-09-28;'16 - 17;44,12
2017-09-29;'16 - 17;41,23
2017-09-30;'16 - 17;37,52
2017-10-01;'16 - 17;27,84
2017-09-25;'17 - 18;46,13
2017-09-26;'17 - 18;46,05
2017-09-27;'17 - 18;45,08
2017-09-28;'17 - 18;46,93
2017-09-29;'17 - 18;45,17
2017-09-30;'17 - 18;41,77
2017-10-01;'17 - 18;37,0
2017-09-25;'18 - 19;49,81
2017-09-26;'18 - 19;49,93
2017-09-27;'18 - 19;49,99
2017-09-28;'18 - 19;47,51
2017-09-29;'18 - 19;47,93
2017-09-30;'18 - 19;45,06
2017-10-01;'18 - 19;46,13
2017-09-25;'19 - 20;52,0
2017-09-26;'19 - 20;54,66
2017-09-27;'19 - 20;54,86
2017-09-28;'19 - 20;49,78
2017-09-29;'19 - 20;47,99
2017-09-30;'19 - 20;48,25
2017-10-01;'19 - 20;49,9
2017-09-25;'20 - 21;50,44
2017-09-26;'20 - 21;49,42
2017-09-27;'20 - 21;47,99
2017-09-28;'20 - 21;47,49
2017-09-29;'20 - 21;39,1
2017-09-30;'20 - 21;45,01
2017-10-01;'20 - 21;45,98
2017-09-25;'21 - 22;41,96
2017-09-26;'21 - 22;36,34
2017-09-27;'21 - 22;42,95
2017-09-28;'21 - 22;38,5
2017-09-29;'21 - 22;32,21
2017-09-30;'21 - 22;37,49
2017-10-01;'21 - 22;31,95
2017-09-25;'22 - 23;34,9
2017-09-26;'22 - 23;33,93
2017-09-27;'22 - 23;38,43
2017-09-28;'22 - 23;34,96
2017-09-29;'22 - 23;36,94
2017-09-30;'22 - 23;32,18
2017-10-01;'22 - 23;26,08
2017-09-25;'23 - 24;34,85
2017-09-26;'23 - 24;35,43
2017-09-27;'23 - 24;32,94
2017-09-28;'23 - 24;32,96
2017-09-29;'23 - 24;30,6
2017-09-30;'23 - 24;29,06
2017-10-01;'23 - 24;13,94
2017-10-02;'00 - 01;18,64
2017-10-03;'00 - 01;13,26
2017-10-04;'00 - 01;18,09
2017-10-05;'00 - 01;4,09
2017-10-06;'00 - 01;0,95
