cet_cest_timestamp;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
2016-01-19T03:00:00+0100;0;0;0;6293;6747;454
2016-01-19T04:00:00+0100;0;0;0;6507;6940;433
2016-01-19T05:00:00+0100;0;0;0;6627;7392;765
2016-01-19T06:00:00+0100;0;0;0;6857;7908;1051
2016-01-19T07:00:00+0100;1;0;-1;7071;8304;1233
2016-01-19T08:00:00+0100;182;202;20;7084;8551;1467
2016-01-19T09:00:00+0100;1220;1297;77;6916;7806;890
2016-01-19T10:00:00+0100;2807;2702;-105;6392;7267;875
2016-01-19T11:00:00+0100;4358;3871;-487;5697;6382;685
2016-01-19T12:00:00+0100;5120;4413;-707;5131;5768;637
2016-01-19T13:00:00+0100;4845;3926;-919;4910;5718;808
2016-01-19T14:00:00+0100;3624;2860;-764;4937;6049;1112
2016-01-19T15:00:00+0100;1940;1335;-605;4998;5881;883
2016-01-19T16:00:00+0100;277;174;-103;5228;6365;1137
2016-01-19T17:00:00+0100;2;2;0;5512;6878;1366
2016-01-19T18:00:00+0100;0;0;0;5744;7558;1814
2016-01-19T19:00:00+0100;0;0;0;5819;7957;2138
2016-01-19T20:00:00+0100;0;0;0;5613;7758;2145
2016-01-19T21:00:00+0100;0;0;0;5271;7618;2347
2016-01-19T22:00:00+0100;0;0;0;4982;7434;2452
2016-01-19T23:00:00+0100;0;0;0;4850;7168;2318
2016-01-20T00:00:00+0100;0;0;0;8321;6819;-1502
2016-01-20T01:00:00+0100;0;0;0;8205;6799;-1406
2016-01-20T02:00:00+0100;0;0;0;8092;6452;-1640
2016-01-20T03:00:00+0100;0;0;0;7940;6552;-1388
2016-01-20T04:00:00+0100;0;0;0;7746;6640;-1106
2016-01-20T05:00:00+0100;0;0;0;7489;6230;-1259
2016-01-20T06:00:00+0100;0;0;0;7197;6298;-899
2016-01-20T07:00:00+0100;1;0;-1;6841;6159;-682
2016-01-20T08:00:00+0100;176;136;-40;6356;6024;-332
2016-01-20T09:00:00+0100;1024;663;-361;5889;5824;-65
2016-01-20T10:00:00+0100;2027;1439;-588;5406;5073;-333
2016-01-20T11:00:00+0100;3140;2196;-944;4906;4800;-106
2016-01-20T12:00:00+0100;3688;2690;-998;4449;4485;36
2016-01-20T13:00:00+0100;3561;2998;-563;4109;4362;253
2016-01-20T14:00:00+0100;2728;2477;-251;3872;4196;324
2016-01-20T15:00:00+0100;1452;1370;-82;3698;4066;368
2016-01-20T16:00:00+0100;252;268;16;3636;4088;452
2016-01-20T17:00:00+0100;4;2;-2;3764;4120;356
2016-01-20T18:00:00+0100;0;0;0;3913;4018;105
2016-01-20T19:00:00+0100;0;0;0;3882;4006;124
2016-01-20T20:00:00+0100;0;0;0;3661;3661;0
2016-01-20T21:00:00+0100;0;0;0;3357;3216;-141
2016-01-20T22:00:00+0100;0;0;0;3090;2770;-320
2016-01-20T23:00:00+0100;0;0;0;2823;2511;-312
2016-01-21T00:00:00+0100;0;0;0;2538;2342;-196
2016-01-21T01:00:00+0100;0;0;0;2397;2035;-362
2016-01-21T02:00:00+0100;0;0;0;2269;1797;-472
2016-01-21T03:00:00+0100;0;0;0;2128;1628;-500
2016-01-21T04:00:00+0100;0;0;0;1970;1432;-538
2016-01-21T05:00:00+0100;0;0;0;1874;1410;-464
2016-01-21T06:00:00+0100;0;0;0;1800;1444;-356
2016-01-21T07:00:00+0100;1;0;-1;1700;1562;-138
2016-01-21T08:00:00+0100;158;117;-41;1625;1621;-4
2016-01-21T09:00:00+0100;1100;720;-380;1557;1652;95
2016-01-21T10:00:00+0100;2297;1702;-595;1545;1605;60
2016-01-21T11:00:00+0100;3671;2923;-748;1632;1699;67
2016-01-21T12:00:00+0100;4523;3954;-569;1641;1587;-54
2016-01-21T13:00:00+0100;4574;4241;-333;1649;1680;31
2016-01-21T14:00:00+0100;3667;3396;-271;1686;1551;-135
2016-01-21T15:00:00+0100;2066;1909;-157;1694;1394;-300
2016-01-21T16:00:00+0100;351;370;19;1840;1430;-410
2016-01-21T17:00:00+0100;9;3;-6;2113;1681;-432
2016-01-21T18:00:00+0100;0;0;0;2442;2142;-300
2016-01-21T19:00:00+0100;0;0;0;2762;2507;-255
2016-01-21T20:00:00+0100;0;0;0;3075;2841;-234
2016-01-21T21:00:00+0100;0;0;0;3321;2952;-369
2016-01-21T22:00:00+0100;0;0;0;3525;3004;-521
2016-01-21T23:00:00+0100;0;0;0;3707;3224;-483
2016-01-22T00:00:00+0100;0;0;0;3498;3354;-144
2016-01-22T01:00:00+0100;0;0;0;3651;3441;-210
2016-01-22T02:00:00+0100;0;0;0;3887;3424;-463
2016-01-22T03:00:00+0100;0;0;0;4228;3532;-696
2016-01-22T04:00:00+0100;0;0;0;4631;3730;-901
2016-01-22T05:00:00+0100;0;0;0;5110;4004;-1106
2016-01-22T06:00:00+0100;0;0;0;5719;4308;-1411
2016-01-22T07:00:00+0100;2;0;-2;6514;4954;-1560
2016-01-22T08:00:00+0100;308;335;27;7390;5882;-1508
2016-01-22T09:00:00+0100;1953;2097;144;8109;6469;-1640
2016-01-22T10:00:00+0100;3802;4390;588;8338;6489;-1849
2016-01-22T11:00:00+0100;5646;6234;588;8024;6114;-1910
2016-01-22T12:00:00+0100;6348;6960;612;7655;5821;-1834
2016-01-22T13:00:00+0100;5907;6725;818;7824;5964;-1860
2016-01-22T14:00:00+0100;4405;5293;888;8514;6442;-2072
2016-01-22T15:00:00+0100;2266;2707;441;9727;7692;-2035
2016-01-22T16:00:00+0100;359;450;91;11266;9992;-1274
2016-01-22T17:00:00+0100;5;6;1;12984;12934;-50
2016-01-22T18:00:00+0100;0;0;0;14706;15214;508
2016-01-22T19:00:00+0100;0;0;0;15725;15944;219
2016-01-22T20:00:00+0100;0;0;0;16070;16267;197
2016-01-22T21:00:00+0100;0;0;0;15928;15776;-152
2016-01-22T22:00:00+0100;0;0;0;15749;15034;-715
2016-01-22T23:00:00+0100;0;0;0;15548;14262;-1286
2016-01-23T00:00:00+0100;0;0;0;13248;13088;-160
2016-01-23T01:00:00+0100;0;0;0;12364;11936;-428
2016-01-23T02:00:00+0100;0;0;0;11768;10903;-865
2016-01-23T03:00:00+0100;0;0;0;11361;10683;-678
2016-01-23T04:00:00+0100;0;0;0;10974;10570;-404
2016-01-23T05:00:00+0100;0;0;0;10939;11178;239
2016-01-23T06:00:00+0100;0;0;0;10941;11944;1003
2016-01-23T07:00:00+0100;1;0;-1;11074;12382;1308
2016-01-23T08:00:00+0100;55;50;-5;11438;12812;1374
2016-01-23T09:00:00+0100;367;399;32;11619;13353;1734
2016-01-23T10:00:00+0100;901;972;71;11471;12898;1427
2016-01-23T11:00:00+0100;1497;1720;223;11001;11954;953
2016-01-23T12:00:00+0100;1808;2250;442;10535;12182;1647
2016-01-23T13:00:00+0100;1782;2244;462;10253;12240;1987
2016-01-23T14:00:00+0100;1386;1810;424;9903;12079;2176
2016-01-23T15:00:00+0100;734;980;246;9561;11705;2144
2016-01-23T16:00:00+0100;142;206;64;9323;12347;3024
2016-01-23T17:00:00+0100;0;3;3;9298;12193;2895
2016-01-23T18:00:00+0100;0;0;0;9319;11267;1948
2016-01-23T19:00:00+0100;0;0;0;9369;11248;1879
2016-01-23T20:00:00+0100;0;0;0;9296;11502;2206
2016-01-23T21:00:00+0100;0;0;0;9092;10594;1502
2016-01-23T22:00:00+0100;0;0;0;8860;10684;1824
2016-01-23T23:00:00+0100;0;0;0;8665;10650;1985
2016-01-24T00:00:00+0100;0;0;0;9820;10535;715
2016-01-24T01:00:00+0100;0;0;0;9458;10120;662
2016-01-24T02:00:00+0100;0;0;0;9237;9829;592
2016-01-24T03:00:00+0100;0;0;0;8986;9755;769
2016-01-24T04:00:00+0100;0;0;0;8795;9922;1127
2016-01-24T05:00:00+0100;0;0;0;8724;9343;619
2016-01-24T06:00:00+0100;0;0;0;8675;9229;554
2016-01-24T07:00:00+0100;2;0;-2;8649;9028;379
2016-01-24T08:00:00+0100;135;179;44;8673;8927;254
2016-01-24T09:00:00+0100;673;912;239;8625;8941;316
2016-01-24T10:00:00+0100;1372;1952;580;8535;9137;602
2016-01-24T11:00:00+0100;1953;2903;950;8386;9184;798
2016-01-24T12:00:00+0100;2237;3501;1264;8222;8602;380
2016-01-24T13:00:00+0100;2118;3580;1462;7988;8702;714
2016-01-24T14:00:00+0100;1562;2676;1114;7760;8447;687
2016-01-24T15:00:00+0100;789;1418;629;7625;8656;1031
2016-01-24T16:00:00+0100;153;285;132;7643;9800;2157
2016-01-24T17:00:00+0100;0;4;4;8059;11357;3298
2016-01-24T18:00:00+0100;0;0;0;8620;12349;3729
2016-01-24T19:00:00+0100;0;0;0;9084;13103;4019
2016-01-24T20:00:00+0100;0;0;0;9297;14080;4783
2016-01-24T21:00:00+0100;0;0;0;9429;14663;5234
2016-01-24T22:00:00+0100;0;0;0;9384;14628;5244
2016-01-24T23:00:00+0100;0;0;0;9408;14571;5163
2016-01-25T00:00:00+0100;0;0;0;12805;14322;1517
2016-01-25T01:00:00+0100;0;0;0;12649;14318;1669
2016-01-25T02:00:00+0100;0;0;0;12458;13945;1487
2016-01-25T03:00:00+0100;0;0;0;12275;13843;1568
2016-01-25T04:00:00+0100;0;0;0;12028;13358;1330
2016-01-25T05:00:00+0100;0;0;0;11729;13026;1297
2016-01-25T06:00:00+0100;0;0;0;11364;12509;1145
2016-01-25T07:00:00+0100;2;0;-2;11048;11962;914
2016-01-25T08:00:00+0100;194;178;-16;10753;11340;587
2016-01-25T09:00:00+0100;1052;1126;74;10524;10903;379
2016-01-25T10:00:00+0100;2399;2782;383;10206;10400;194
2016-01-25T11:00:00+0100;3857;5160;1303;9641;9988;347
2016-01-25T12:00:00+0100;4910;6942;2032;8957;9490;533
2016-01-25T13:00:00+0100;5283;7364;2081;8437;9015;578
2016-01-25T14:00:00+0100;4517;6011;1494;8188;8838;650
2016-01-25T15:00:00+0100;2681;3418;737;8103;9042;939
2016-01-25T16:00:00+0100;572;793;221;8464;9933;1469
2016-01-25T17:00:00+0100;1;8;7;9247;12158;2911
2016-01-25T18:00:00+0100;0;0;0;10165;13805;3640
2016-01-25T19:00:00+0100;0;0;0;11187;14240;3053
2016-01-25T20:00:00+0100;0;0;0;12137;15004;2867
2016-01-25T21:00:00+0100;0;0;0;13176;16136;2960
2016-01-25T22:00:00+0100;0;0;0;14300;16781;2481
2016-01-25T23:00:00+0100;0;0;0;15526;17747;2221
2016-01-26T00:00:00+0100;0;0;0;17245;18747;1502
2016-01-26T01:00:00+0100;0;0;0;18030;19518;1488
2016-01-26T02:00:00+0100;0;0;0;18645;19580;935
2016-01-26T03:00:00+0100;0;0;0;19041;19225;184
2016-01-26T04:00:00+0100;0;0;0;19106;18846;-260
2016-01-26T05:00:00+0100;0;0;0;18865;17893;-972
2016-01-26T06:00:00+0100;0;0;0;18362;17494;-868
2016-01-26T07:00:00+0100;7;0;-7;17409;16872;-537
2016-01-26T08:00:00+0100;410;388;-22;16261;16324;63
2016-01-26T09:00:00+0100;1955;2040;85;15168;15472;304
2016-01-26T10:00:00+0100;3995;4673;678;14302;14800;498
2016-01-26T11:00:00+0100;5820;7296;1476;13783;14228;445
2016-01-26T12:00:00+0100;6766;8774;2008;13546;14373;827
2016-01-26T13:00:00+0100;6565;8202;1637;13449;14705;1256
2016-01-26T14:00:00+0100;5142;6159;1017;13342;15111;1769
2016-01-26T15:00:00+0100;2852;3420;568;13497;16500;3003
2016-01-26T16:00:00+0100;601;726;125;14456;18790;4334
2016-01-26T17:00:00+0100;2;8;6;16261;21511;5250
2016-01-26T18:00:00+0100;0;0;0;18511;24311;5800
2016-01-26T19:00:00+0100;0;0;0;20695;26444;5749
2016-01-26T20:00:00+0100;0;0;0;22440;27858;5418
2016-01-26T21:00:00+0100;0;0;0;23810;28508;4698
2016-01-26T22:00:00+0100;0;0;0;25122;28830;3708
2016-01-26T23:00:00+0100;0;0;0;26239;28931;2692
2016-01-27T00:00:00+0100;0;0;0;29034;28542;-492
2016-01-27T01:00:00+0100;0;0;0;29355;27815;-1540
2016-01-27T02:00:00+0100;0;0;0;29439;27534;-1905
2016-01-27T03:00:00+0100;0;0;0;29307;27406;-1901
2016-01-27T04:00:00+0100;0;0;0;29022;27292;-1730
2016-01-27T05:00:00+0100;0;0;0;28746;26777;-1969
2016-01-27T06:00:00+0100;0;0;0;28340;26992;-1348
2016-01-27T07:00:00+0100;6;2;-4;28020;26978;-1042
2016-01-27T08:00:00+0100;335;322;-13;27861;26584;-1277
2016-01-27T09:00:00+0100;1374;1510;136;27733;26108;-1625
2016-01-27T10:00:00+0100;2702;3226;524;27633;26273;-1360
2016-01-27T11:00:00+0100;3788;5157;1369;27518;26995;-523
2016-01-27T12:00:00+0100;4173;5511;1338;27347;27513;166
2016-01-27T13:00:00+0100;3888;4300;412;27311;27523;212
2016-01-27T14:00:00+0100;2987;2789;-198;27252;27370;118
2016-01-27T15:00:00+0100;1667;1398;-269;27116;27322;206
2016-01-27T16:00:00+0100;425;292;-133;27090;27532;442
2016-01-27T17:00:00+0100;2;7;5;27109;27679;570
2016-01-27T18:00:00+0100;0;0;0;27212;27916;704
2016-01-27T19:00:00+0100;0;0;0;27585;28453;868
2016-01-27T20:00:00+0100;0;0;0;27745;28925;1180
2016-01-27T21:00:00+0100;0;0;0;27559;28776;1217
2016-01-27T22:00:00+0100;0;0;0;26863;28438;1575
2016-01-27T23:00:00+0100;0;0;0;25780;28116;2336
2016-01-28T00:00:00+0100;0;0;0;27076;27246;170
2016-01-28T01:00:00+0100;0;0;0;26091;26090;-1
2016-01-28T02:00:00+0100;0;0;0;24845;25343;498
2016-01-28T03:00:00+0100;0;0;0;23676;25443;1767
2016-01-28T04:00:00+0100;0;0;0;22777;26041;3264
2016-01-28T05:00:00+0100;0;0;0;22234;26284;4050
2016-01-28T06:00:00+0100;0;0;0;21773;26359;4586
2016-01-28T07:00:00+0100;8;1;-7;21131;25506;4375
2016-01-28T08:00:00+0100;360;398;38;20334;23400;3066
2016-01-28T09:00:00+0100;1695;1697;2;19469;20935;1466
2016-01-28T10:00:00+0100;3505;3970;465;18685;20029;1344
2016-01-28T11:00:00+0100;5161;6327;1166;17925;19400;1475
2016-01-28T12:00:00+0100;6035;7593;1558;16952;19448;2496
2016-01-28T13:00:00+0100;5989;7267;1278;15773;17982;2209
2016-01-28T14:00:00+0100;4847;5746;899;14226;16382;2156
2016-01-28T15:00:00+0100;2680;3018;338;12778;13862;1084
2016-01-28T16:00:00+0100;512;586;74;12085;12070;-15
2016-01-28T17:00:00+0100;1;12;11;12370;11582;-788
2016-01-28T18:00:00+0100;0;0;0;13221;12935;-286
2016-01-28T19:00:00+0100;0;0;0;14333;14030;-303
2016-01-28T20:00:00+0100;0;0;0;15169;15163;-6
2016-01-28T21:00:00+0100;0;0;0;15734;16139;405
2016-01-28T22:00:00+0100;0;0;0;16058;16162;104
2016-01-28T23:00:00+0100;0;0;0;16324;16338;14
2016-01-29T00:00:00+0100;0;0;0;16908;16844;-64
2016-01-29T01:00:00+0100;0;0;0;17604;17479;-125
2016-01-29T02:00:00+0100;0;0;0;18700;18572;-128
2016-01-29T03:00:00+0100;0;0;0;19934;19934;0
2016-01-29T04:00:00+0100;0;0;0;21110;21325;215
2016-01-29T05:00:00+0100;0;0;0;22194;22625;431
2016-01-29T06:00:00+0100;0;0;0;23222;24499;1277
2016-01-29T07:00:00+0100;16;2;-14;24345;25848;1503
2016-01-29T08:00:00+0100;552;558;6;25548;26616;1068
2016-01-29T09:00:00+0100;2482;3346;864;26685;26763;78
2016-01-29T10:00:00+0100;4821;6770;1949;27555;27827;272
2016-01-29T11:00:00+0100;6736;8836;2100;28321;28690;369
2016-01-29T12:00:00+0100;7529;9364;1835;28898;29495;597
2016-01-29T13:00:00+0100;7183;8776;1593;29458;29640;182
2016-01-29T14:00:00+0100;5672;7008;1336;29986;29767;-219
2016-01-29T15:00:00+0100;3256;3906;650;30490;30245;-245
2016-01-29T16:00:00+0100;822;941;119;30628;30768;140
2016-01-29T17:00:00+0100;5;12;7;30513;30664;151
2016-01-29T18:00:00+0100;0;0;0;30294;30760;466
2016-01-29T19:00:00+0100;0;0;0;29996;30601;605
2016-01-29T20:00:00+0100;0;0;0;29788;30456;668
2016-01-29T21:00:00+0100;0;0;0;29759;30378;619
2016-01-29T22:00:00+0100;0;0;0;29788;29262;-526
2016-01-29T23:00:00+0100;0;0;0;29913;29223;-690
2016-01-30T00:00:00+0100;0;0;0;30190;28908;-1282
2016-01-30T01:00:00+0100;0;0;0;30695;29125;-1570
2016-01-30T02:00:00+0100;0;0;0;31085;29182;-1903
2016-01-30T03:00:00+0100;0;0;0;31313;29380;-1933
2016-01-30T04:00:00+0100;0;0;0;31419;30016;-1403
2016-01-30T05:00:00+0100;0;0;0;31332;30230;-1102
2016-01-30T06:00:00+0100;0;0;0;31231;31789;558
2016-01-30T07:00:00+0100;18;4;-14;31173;32090;917
2016-01-30T08:00:00+0100;552;635;83;30928;32413;1485
2016-01-30T09:00:00+0100;2030;2671;641;30432;31782;1350
2016-01-30T10:00:00+0100;3698;4706;1008;29749;30788;1039
2016-01-30T11:00:00+0100;4874;5693;819;28826;29990;1164
2016-01-30T12:00:00+0100;5102;5320;218;27573;28881;1308
2016-01-30T13:00:00+0100;4514;4371;-143;26500;27798;1298
2016-01-30T14:00:00+0100;3258;2817;-441;25464;27678;2214
2016-01-30T15:00:00+0100;1786;1384;-402;24539;26752;2213
2016-01-30T16:00:00+0100;475;293;-182;23910;25540;1630
2016-01-30T17:00:00+0100;4;8;4;23335;25128;1793
2016-01-30T18:00:00+0100;0;0;0;23042;25553;2511
2016-01-30T19:00:00+0100;0;0;0;22797;25352;2555
2016-01-30T20:00:00+0100;0;0;0;22557;25704;3147
2016-01-30T21:00:00+0100;0;0;0;22528;25382;2854
2016-01-30T22:00:00+0100;0;0;0;22915;24279;1364
2016-01-30T23:00:00+0100;0;0;0;23462;24644;1182
2016-01-31T00:00:00+0100;0;0;0;27106;24338;-2768
2016-01-31T01:00:00+0100;0;0;0;27343;24500;-2843
2016-01-31T02:00:00+0100;0;0;0;27323;24771;-2552
2016-01-31T03:00:00+0100;0;0;0;27200;24614;-2586
2016-01-31T04:00:00+0100;0;0;0;26999;24742;-2257
2016-01-31T05:00:00+0100;0;0;0;26591;24956;-1635
2016-01-31T06:00:00+0100;0;0;0;25985;25184;-801
2016-01-31T07:00:00+0100;16;3;-13;25194;24304;-890
2016-01-31T08:00:00+0100;464;487;23;24465;23348;-1117
2016-01-31T09:00:00+0100;1835;1849;14;23933;22886;-1047
2016-01-31T10:00:00+0100;3260;3194;-66;23874;22920;-954
2016-01-31T11:00:00+0100;4133;3797;-336;24228;23001;-1227
2016-01-31T12:00:00+0100;4115;3858;-257;24216;22836;-1380
2016-01-31T13:00:00+0100;3376;3234;-142;23553;22051;-1502
2016-01-31T14:00:00+0100;2276;2235;-41;22143;20347;-1796
2016-01-31T15:00:00+0100;1152;1058;-94;20459;18223;-2236
2016-01-31T16:00:00+0100;279;234;-45;18931;16996;-1935
2016-01-31T17:00:00+0100;3;8;5;17919;16310;-1609
2016-01-31T18:00:00+0100;0;0;0;17180;16277;-903
2016-01-31T19:00:00+0100;0;0;0;16777;16489;-288
2016-01-31T20:00:00+0100;0;0;0;16424;15947;-477
2016-01-31T21:00:00+0100;0;0;0;15959;15440;-519
2016-01-31T22:00:00+0100;0;0;0;15334;15268;-66
2016-01-31T23:00:00+0100;0;0;0;14604;14553;-51
2016-02-01T00:00:00+0100;0;0;0;13004;14064;1060
2016-02-01T01:00:00+0100;0;0;0;12053;13730;1677
2016-02-01T02:00:00+0100;0;0;0;11216;13145;1929
2016-02-01T03:00:00+0100;0;0;0;10547;12450;1903
2016-02-01T04:00:00+0100;0;0;0;10292;11930;1638
2016-02-01T05:00:00+0100;0;0;0;10915;12058;1143
2016-02-01T06:00:00+0100;0;0;0;12065;12123;58
2016-02-01T07:00:00+0100;5;2;-3;13782;12819;-963
2016-02-01T08:00:00+0100;180;181;1;16548;15324;-1224
2016-02-01T09:00:00+0100;736;946;210;19748;17706;-2042
2016-02-01T10:00:00+0100;1459;1799;340;22911;20348;-2563
2016-02-01T11:00:00+0100;2031;2332;301;26096;22670;-3426
2016-02-01T12:00:00+0100;2365;2660;295;28854;25496;-3358
2016-02-01T13:00:00+0100;2393;2748;355;30888;27799;-3089
2016-02-01T14:00:00+0100;2072;2255;183;32182;29928;-2254
2016-02-01T15:00:00+0100;1307;1441;134;32966;31317;-1649
2016-02-01T16:00:00+0100;372;408;36;33218;31939;-1279
2016-02-01T17:00:00+0100;6;11;5;33159;31914;-1245
2016-02-01T18:00:00+0100;0;0;0;33169;32235;-934
2016-02-01T19:00:00+0100;0;0;0;33165;32928;-237
2016-02-01T20:00:00+0100;0;0;0;33581;32724;-857
2016-02-01T21:00:00+0100;0;0;0;33355;32541;-814
2016-02-01T22:00:00+0100;0;0;0;33199;31794;-1405
2016-02-01T23:00:00+0100;0;0;0;33074;31636;-1438
2016-02-02T00:00:00+0100;0;0;0;33053;31215;-1838
2016-02-02T01:00:00+0100;0;0;0;33043;30705;-2338
2016-02-02T02:00:00+0100;0;0;0;33005;30330;-2675
2016-02-02T03:00:00+0100;0;0;0;32839;30124;-2715
2016-02-02T04:00:00+0100;0;0;0;32620;29534;-3086
2016-02-02T05:00:00+0100;0;0;0;32345;29690;-2655
2016-02-02T06:00:00+0100;0;0;0;32036;30366;-1670
2016-02-02T07:00:00+0100;16;4;-12;31853;29804;-2049
2016-02-02T08:00:00+0100;444;440;-4;31807;29322;-2485
2016-02-02T09:00:00+0100;1577;1739;162;31850;29118;-2732
2016-02-02T10:00:00+0100;2940;3165;225;31821;29054;-2767
2016-02-02T11:00:00+0100;4019;4488;469;31706;29110;-2596
2016-02-02T12:00:00+0100;4419;4979;560;31539;28598;-2941
2016-02-02T13:00:00+0100;4421;4387;-34;31548;28287;-3261
2016-02-02T14:00:00+0100;3559;3490;-69;31506;27882;-3624
2016-02-02T15:00:00+0100;2059;2108;49;31209;27441;-3768
2016-02-02T16:00:00+0100;599;571;-28;30762;27414;-3348
2016-02-02T17:00:00+0100;12;16;4;30452;28224;-2228
2016-02-02T18:00:00+0100;0;0;0;30384;28388;-1996
2016-02-02T19:00:00+0100;0;0;0;30642;29349;-1293
2016-02-02T20:00:00+0100;0;0;0;30537;29300;-1237
2016-02-02T21:00:00+0100;0;0;0;30375;29058;-1317
2016-02-02T22:00:00+0100;0;0;0;30155;28504;-1651
2016-02-02T23:00:00+0100;0;0;0;29943;28434;-1509
2016-02-03T00:00:00+0100;0;0;0;29688;27785;-1903
2016-02-03T01:00:00+0100;0;0;0;29344;27733;-1611
2016-02-03T02:00:00+0100;0;0;0;28803;26864;-1939
2016-02-03T03:00:00+0100;0;0;0;28290;26042;-2248
2016-02-03T04:00:00+0100;0;0;0;27769;24558;-3211
2016-02-03T05:00:00+0100;0;0;0;27096;23470;-3626
2016-02-03T06:00:00+0100;0;0;0;26355;22626;-3729
2016-02-03T07:00:00+0100;24;6;-18;25625;21860;-3765
2016-02-03T08:00:00+0100;662;512;-150;25073;20982;-4091
2016-02-03T09:00:00+0100;2556;1971;-585;24948;20464;-4484
2016-02-03T10:00:00+0100;4537;3691;-846;25377;20989;-4388
2016-02-03T11:00:00+0100;6086;5246;-840;26002;21847;-4155
2016-02-03T12:00:00+0100;6682;5783;-899;26429;23191;-3238
2016-02-03T13:00:00+0100;6268;5410;-858;26237;23083;-3154
2016-02-03T14:00:00+0100;4970;4523;-447;25342;22030;-3312
2016-02-03T15:00:00+0100;3020;2871;-149;24021;20933;-3088
2016-02-03T16:00:00+0100;890;814;-76;22662;20032;-2630
2016-02-03T17:00:00+0100;24;32;8;21871;19782;-2089
2016-02-03T18:00:00+0100;0;0;0;21449;20728;-721
2016-02-03T19:00:00+0100;0;0;0;21221;21476;255
2016-02-03T20:00:00+0100;0;0;0;21220;22002;782
2016-02-03T21:00:00+0100;0;0;0;21321;21936;615
2016-02-03T22:00:00+0100;0;0;0;21370;21385;15
2016-02-03T23:00:00+0100;0;0;0;21255;20732;-523
2016-02-04T00:00:00+0100;0;0;0;19503;20226;723
2016-02-04T01:00:00+0100;0;0;0;19464;19654;190
2016-02-04T02:00:00+0100;0;0;0;19427;19360;-67
2016-02-04T03:00:00+0100;0;0;0;19461;19754;293
2016-02-04T04:00:00+0100;0;0;0;19498;19653;155
2016-02-04T05:00:00+0100;0;0;0;19308;19693;385
2016-02-04T06:00:00+0100;0;0;0;18986;19853;867
2016-02-04T07:00:00+0100;24;8;-16;18445;19832;1387
2016-02-04T08:00:00+0100;461;305;-156;17704;19152;1448
2016-02-04T09:00:00+0100;1550;1250;-300;17053;18534;1481
2016-02-04T10:00:00+0100;2713;2213;-500;16729;17584;855
2016-02-04T11:00:00+0100;3552;2832;-720;16647;16815;168
2016-02-04T12:00:00+0100;3642;3063;-579;16200;16259;59
2016-02-04T13:00:00+0100;3088;2594;-494;15110;15398;288
2016-02-04T14:00:00+0100;2161;1706;-455;13469;14263;794
2016-02-04T15:00:00+0100;1165;942;-223;11858;13446;1588
2016-02-04T16:00:00+0100;336;269;-67;10525;12863;2338
2016-02-04T17:00:00+0100;14;12;-2;9539;11540;2001
2016-02-04T18:00:00+0100;0;0;0;8850;11197;2347
2016-02-04T19:00:00+0100;0;0;0;8548;11275;2727
2016-02-04T20:00:00+0100;0;0;0;8240;11196;2956
2016-02-04T21:00:00+0100;0;0;0;7902;10463;2561
2016-02-04T22:00:00+0100;0;0;0;7512;9538;2026
2016-02-04T23:00:00+0100;0;0;0;7024;8908;1884
2016-02-05T00:00:00+0100;0;0;0;7239;8179;940
2016-02-05T01:00:00+0100;0;0;0;6787;7862;1075
2016-02-05T02:00:00+0100;0;0;0;6606;7374;768
2016-02-05T03:00:00+0100;0;0;0;6600;6951;351
2016-02-05T04:00:00+0100;0;0;0;6810;6767;-43
2016-02-05T05:00:00+0100;0;0;0;7221;7232;11
2016-02-05T06:00:00+0100;0;0;0;7746;8272;526
2016-02-05T07:00:00+0100;22;12;-10;8370;9302;932
2016-02-05T08:00:00+0100;420;492;72;9002;10422;1420
2016-02-05T09:00:00+0100;1286;1666;380;9559;11042;1483
2016-02-05T10:00:00+0100;2286;2665;379;10024;11222;1198
2016-02-05T11:00:00+0100;2962;3675;713;10453;12252;1799
2016-02-05T12:00:00+0100;3014;4322;1308;10878;13045;2167
2016-02-05T13:00:00+0100;2662;4336;1674;11196;13329;2133
2016-02-05T14:00:00+0100;2029;3156;1127;11404;12984;1580
2016-02-05T15:00:00+0100;1240;1774;534;11619;12616;997
2016-02-05T16:00:00+0100;442;549;107;12000;12451;451
2016-02-05T17:00:00+0100;24;14;-10;12445;12845;400
2016-02-05T18:00:00+0100;0;0;0;12839;13391;552
2016-02-05T19:00:00+0100;0;0;0;13129;13561;432
2016-02-05T20:00:00+0100;0;0;0;13159;13872;713
2016-02-05T21:00:00+0100;0;0;0;13237;13364;127
2016-02-05T22:00:00+0100;0;0;0;13335;13223;-112
2016-02-05T23:00:00+0100;0;0;0;13426;13151;-275
2016-02-06T00:00:00+0100;0;0;0;13796;13477;-319
2016-02-06T01:00:00+0100;0;0;0;14049;13499;-550
2016-02-06T02:00:00+0100;0;0;0;14684;13761;-923
2016-02-06T03:00:00+0100;0;0;0;15375;14254;-1121
2016-02-06T04:00:00+0100;0;0;0;15900;14770;-1130
2016-02-06T05:00:00+0100;0;0;0;16352;15485;-867
2016-02-06T06:00:00+0100;0;0;0;16612;15883;-729
2016-02-06T07:00:00+0100;64;38;-26;16879;16409;-470
