;date;hour;day_ahead_price;intraday_price;price_diff;DE_solar_generation_forecast;DE_solar_generation_actual;DE_solar_generation_error;DE_wind_generation_forecast;DE_wind_generation_actual;DE_wind_generation_error
15659;14.10.2017;'11 - 12;22,86;26,59;-3,73;14096;15324;1228;13652;13669;17
15660;14.10.2017;'12 - 13;26,07;23,29;2,78;15933;17609;1676;13694;13902;208
15661;14.10.2017;'13 - 14;12,67;9,92;2,75;16120;17874;1754;13569;13708;139
15662;14.10.2017;'14 - 15;13,31;12,05;1,26;14736;16373;1637;13077;13160;83
15663;14.10.2017;'15 - 16;26,42;24,33;2,09;11887;13136;1249;12068;12397;329
15664;14.10.2017;'16 - 17;31,44;33,25;-1,81;7613;8280;667;10928;10877;-51
15665;14.10.2017;'17 - 18;40,02;44,58;-4,56;2802;2869;67;10002;9936;-66
15666;14.10.2017;'18 - 19;49,71;57,78;-8,07;202;124;-78;9528;9838;310
15667;14.10.2017;'19 - 20;52,51;63,39;-10,88;0;0;0;9421;10379;958
15668;14.10.2017;'20 - 21;43,97;47,3;-3,33;0;0;0;9428;10645;1217
15669;14.10.2017;'21 - 22;40,03;43,95;-3,92;0;0;0;9220;10370;1150
15670;14.10.2017;'22 - 23;39,07;42,48;-3,41;0;0;0;8803;9486;683
15671;14.10.2017;'23 - 24;31,43;34,37;-2,94;0;0;0;8264;8902;638
15672;15.10.2017;'00 - 01;34,26;33,67;0,59;0;0;0;7135;8197;1062
15673;15.10.2017;'01 - 02;31,56;29,78;1,78;0;0;0;6677;7868;1191
15674;15.10.2017;'02 - 03;30,41;28,89;1,52;0;0;0;6378;7374;996
15675;15.10.2017;'03 - 04;29,27;29,05;0,22;0;0;0;6012;6834;822
15676;15.10.2017;'04 - 05;29,04;26,58;2,46;0;0;0;5750;6491;741
15677;15.10.2017;'05 - 06;28,91;27,74;1,17;0;0;0;5657;5804;147
15678;15.10.2017;'06 - 07;31,18;28,85;2,33;0;0;0;5768;5475;-293
15679;15.10.2017;'07 - 08;35,9;33,43;2,47;59;47;-12;5924;5593;-331
15680;15.10.2017;'08 - 09;34,22;36,07;-1,85;2253;2148;-105;5977;5854;-123
15681;15.10.2017;'09 - 10;33,24;32,09;1,15;7380;7123;-257;5800;6160;360
15682;15.10.2017;'10 - 11;31,58;32,52;-0,94;12634;12812;178;5471;5819;348
15683;15.10.2017;'11 - 12;30,97;29,63;1,34;16704;16969;265;5312;5270;-42
15684;15.10.2017;'12 - 13;22,77;23,53;-0,76;18956;19424;468;5613;4936;-677
15685;15.10.2017;'13 - 14;17,07;20,29;-3,22;19308;19902;594;6040;5374;-666
15686;15.10.2017;'14 - 15;22,44;25,49;-3,05;17780;18407;627;6447;5742;-705
15687;15.10.2017;'15 - 16;26,63;26,99;-0,36;14421;14700;279;6642;6168;-474
15688;15.10.2017;'16 - 17;28,03;29,79;-1,76;9260;9096;-164;6943;6369;-574
15689;15.10.2017;'17 - 18;39,38;39,4;-0,02;3352;2982;-370;7704;7111;-593
15690;15.10.2017;'18 - 19;45,05;47,85;-2,8;213;105;-108;9811;10387;576
15691;15.10.2017;'19 - 20;45,04;45,17;-0,13;0;0;0;12427;14193;1766
15692;15.10.2017;'20 - 21;31,75;35,77;-4,02;0;0;0;14381;16088;1707
15693;15.10.2017;'21 - 22;31,73;31,8;-0,07;0;0;0;15392;17554;2162
15694;15.10.2017;'22 - 23;29,09;29,86;-0,77;0;0;0;15745;18127;2382
15695;15.10.2017;'23 - 24;18,4;18,24;0,16;0;0;0;15562;18100;2538
15696;16.10.2017;'00 - 01;22,99;18,89;4,1;0;0;0;16051;17264;1213
15697;16.10.2017;'01 - 02;21,26;19,9;1,36;0;0;0;15461;16193;732
15698;16.10.2017;'02 - 03;21,86;25,45;-3,59;0;0;0;14877;15353;476
15699;16.10.2017;'03 - 04;21,79;21,68;0,11;0;0;0;14030;14306;276
15700;16.10.2017;'04 - 05;22,93;18,74;4,19;0;0;0;13213;13276;63
15701;16.10.2017;'05 - 06;28,9;29,04;-0,14;0;0;0;12552;12565;13
15702;16.10.2017;'06 - 07;42;45,07;-3,07;0;0;0;12103;11902;-201
15703;16.10.2017;'07 - 08;55,34;58,11;-2,77;54;48;-6;11659;11066;-593
15704;16.10.2017;'08 - 09;51,65;54,98;-3,33;2385;2284;-101;10852;10422;-430
15705;16.10.2017;'09 - 10;43,12;41,79;1,33;7798;7328;-470;9559;8918;-641
15706;16.10.2017;'10 - 11;37,3;36,6;0,7;13094;12794;-300;8001;6200;-1801
15707;16.10.2017;'11 - 12;33,16;34,73;-1,57;16949;17028;79;6843;4187;-2656
15708;16.10.2017;'12 - 13;32,26;36,09;-3,83;18900;19122;222;6381;3402;-2979
15709;16.10.2017;'13 - 14;31,68;35,32;-3,64;19109;19054;-55;6003;3242;-2761
15710;16.10.2017;'14 - 15;40,56;44,6;-4,04;17493;17132;-361;5378;3310;-2068
15711;16.10.2017;'15 - 16;42,5;45,26;-2,76;14087;13313;-774;4616;3652;-964
15712;16.10.2017;'16 - 17;44,62;47,39;-2,77;8965;7927;-1038;4211;4232;21
15713;16.10.2017;'17 - 18;50,9;54,97;-4,07;3099;2450;-649;4551;5653;1102
15714;16.10.2017;'18 - 19;63,47;57,41;6,06;168;74;-94;6096;9065;2969
15715;16.10.2017;'19 - 20;66,73;55,34;11,39;0;0;0;8327;12940;4613
15716;16.10.2017;'20 - 21;45,95;38,07;7,88;0;0;0;10578;15242;4664
15717;16.10.2017;'21 - 22;39,05;33,82;5,23;0;0;0;12141;15972;3831
15718;16.10.2017;'22 - 23;34,07;32,91;1,16;0;0;0;13252;16390;3138
15719;16.10.2017;'23 - 24;31,11;29,73;1,38;0;0;0;13895;16596;2701
15720;17.10.2017;'00 - 01;28,95;26,89;2,06;0;0;0;15509;16906;1397
15721;17.10.2017;'01 - 02;27,02;28,47;-1,45;0;0;0;15253;16644;1391
15722;17.10.2017;'02 - 03;26,99;28,28;-1,29;0;0;0;15031;15490;459
15723;17.10.2017;'03 - 04;27,04;30,81;-3,77;0;0;0;14541;14663;122
15724;17.10.2017;'04 - 05;28,06;29,89;-1,83;0;0;0;14063;14644;581
15725;17.10.2017;'05 - 06;30,57;33,07;-2,5;0;0;0;13748;14836;1088
15726;17.10.2017;'06 - 07;34,99;37,78;-2,79;0;0;0;13602;14707;1105
15727;17.10.2017;'07 - 08;46,16;50,86;-4,7;40;36;-4;13378;14240;862
15728;17.10.2017;'08 - 09;44,97;46,34;-1,37;2161;1995;-166;12951;13594;643
15729;17.10.2017;'09 - 10;36,95;36,88;0,07;7433;6646;-787;12241;12383;142
15730;17.10.2017;'10 - 11;33,46;35,24;-1,78;12674;11545;-1129;11120;10978;-142
15731;17.10.2017;'11 - 12;31,34;34,25;-2,91;16596;15288;-1308;10373;10163;-210
15732;17.10.2017;'12 - 13;29,24;33,29;-4,05;18675;17253;-1422;10602;9876;-726
15733;17.10.2017;'13 - 14;30,22;34,16;-3,94;18925;17343;-1582;11020;9802;-1218
15734;17.10.2017;'14 - 15;29,72;35,49;-5,77;17327;15576;-1751;11010;9522;-1488
15735;17.10.2017;'15 - 16;32,8;38,32;-5,52;13876;11901;-1975;10534;8990;-1544
15736;17.10.2017;'16 - 17;35,47;44,24;-8,77;8678;6858;-1820;9923;8537;-1386
15737;17.10.2017;'17 - 18;47,92;63,07;-15,15;2892;2060;-832;9397;8586;-811
15738;17.10.2017;'18 - 19;63,36;64,84;-1,48;144;55;-89;9465;9068;-397
15739;17.10.2017;'19 - 20;67,92;74,52;-6,6;0;0;0;9987;9333;-654
15740;17.10.2017;'20 - 21;47,38;54,64;-7,26;0;0;0;10115;9354;-761
15741;17.10.2017;'21 - 22;43,61;46,51;-2,9;0;0;0;9834;8824;-1010
15742;17.10.2017;'22 - 23;39,99;43,47;-3,48;0;0;0;9136;8665;-471
15743;17.10.2017;'23 - 24;36,79;35,39;1,4;0;0;0;8282;8564;282
15744;18.10.2017;'00 - 01;33,22;37,58;-4,36;0;0;0;7771;8092;321
15745;18.10.2017;'01 - 02;34,02;36,02;-2;0;0;0;7117;7104;-13
15746;18.10.2017;'02 - 03;34,02;34,9;-0,88;0;0;0;6577;6242;-335
15747;18.10.2017;'03 - 04;31,89;34,02;-2,13;0;0;0;5867;5804;-63
15748;18.10.2017;'04 - 05;31,81;35,31;-3,5;0;0;0;5242;5095;-147
15749;18.10.2017;'05 - 06;36,03;37,79;-1,76;0;0;0;4712;4590;-122
15750;18.10.2017;'06 - 07;49,87;53,29;-3,42;0;0;0;4299;4225;-74
15751;18.10.2017;'07 - 08;66;68,12;-2,12;24;18;-6;3886;3746;-140
15752;18.10.2017;'08 - 09;69,94;67,77;2,17;1554;1364;-190;3334;3193;-141
15753;18.10.2017;'09 - 10;67,91;65,57;2,34;5694;5023;-671;2601;2523;-78
15754;18.10.2017;'10 - 11;64,42;60,7;3,72;10259;9458;-801;1823;1612;-211
15755;18.10.2017;'11 - 12;63,08;56,21;6,87;14060;13631;-429;1298;970;-328
15756;18.10.2017;'12 - 13;47,93;47,85;0,08;16231;16051;-180;1139;641;-498
15757;18.10.2017;'13 - 14;45,97;51,61;-5,64;16519;16644;125;1030;526;-504
15758;18.10.2017;'14 - 15;46,07;50,07;-4;15128;15312;184;870;502;-368
15759;18.10.2017;'15 - 16;55,84;53,74;2,1;12041;11890;-151;728;578;-150
15760;18.10.2017;'16 - 17;62,65;63,65;-1;7456;6987;-469;772;632;-140
15761;18.10.2017;'17 - 18;65,66;68,1;-2,44;2441;2077;-364;1044;714;-330
15762;18.10.2017;'18 - 19;73,41;90,58;-17,17;122;45;-77;1732;1280;-452
15763;18.10.2017;'19 - 20;83,02;104,9;-21,88;0;0;0;2501;2019;-482
15764;18.10.2017;'20 - 21;66,84;68,43;-1,59;0;0;0;3025;2554;-471
15765;18.10.2017;'21 - 22;54,27;52,61;1,66;0;0;0;3345;2861;-484
15766;18.10.2017;'22 - 23;40,45;44,51;-4,06;0;0;0;3611;3024;-587
15767;18.10.2017;'23 - 24;36,94;41,23;-4,29;0;0;0;3767;3343;-424
15768;19.10.2017;'00 - 01;34,28;36,18;-1,9;0;0;0;3515;3692;177
15769;19.10.2017;'01 - 02;34,26;32,1;2,16;0;0;0;3625;3890;265
15770;19.10.2017;'02 - 03;33,59;30,51;3,08;0;0;0;3851;4250;399
15771;19.10.2017;'03 - 04;33,74;30,36;3,38;0;0;0;3760;4204;444
15772;19.10.2017;'04 - 05;34;30,77;3,23;0;0;0;3742;3987;245
15773;19.10.2017;'05 - 06;34,89;34,34;0,55;0;0;0;3814;3917;103
15774;19.10.2017;'06 - 07;53,71;52,23;1,48;0;0;0;3881;3899;18
15775;19.10.2017;'07 - 08;67,66;64,69;2,97;20;14;-6;3857;3781;-76
15776;19.10.2017;'08 - 09;68,54;66,96;1,58;1446;1374;-72;3708;3904;196
15777;19.10.2017;'09 - 10;67,82;60,05;7,77;5330;5442;112;3366;3918;552
15778;19.10.2017;'10 - 11;62,07;48,86;13,21;9629;9789;160;2992;3496;504
15779;19.10.2017;'11 - 12;49,97;43,75;6,22;13237;13291;54;2740;3260;520
15780;19.10.2017;'12 - 13;46,57;40,02;6,55;15298;15165;-133;2629;3266;637
15781;19.10.2017;'13 - 14;41,55;37,01;4,54;15737;15596;-141;2609;2966;357
15782;19.10.2017;'14 - 15;40,53;38,4;2,13;14567;14394;-173;2588;2756;168
15783;19.10.2017;'15 - 16;43,63;41,31;2,32;11586;11438;-148;2634;3050;416
15784;19.10.2017;'16 - 17;49,91;42,51;7,4;7113;6742;-371;3079;3604;525
15785;19.10.2017;'17 - 18;58,01;50,46;7,55;2228;1895;-333;4333;5496;1163
15786;19.10.2017;'18 - 19;61,27;70,3;-9,03;92;38;-54;6805;8832;2027
15787;19.10.2017;'19 - 20;54,3;55,37;-1,07;0;0;0;9700;11912;2212
15788;19.10.2017;'20 - 21;41,55;35,97;5,58;0;0;0;11722;13476;1754
15789;19.10.2017;'21 - 22;34,6;34,11;0,49;0;0;0;12686;13804;1118
15790;19.10.2017;'22 - 23;34,87;35,08;-0,21;0;0;0;13163;13567;404
15791;19.10.2017;'23 - 24;31,04;30,04;1;0;0;0;13279;13424;145
15792;20.10.2017;'00 - 01;29,62;33,35;-3,73;0;0;0;13316;13119;-197
15793;20.10.2017;'01 - 02;29,02;33,69;-4,67;0;0;0;13172;12786;-386
15794;20.10.2017;'02 - 03;29,06;33,25;-4,19;0;0;0;13077;12641;-436
15795;20.10.2017;'03 - 04;29,88;30,12;-0,24;0;0;0;12831;12635;-196
15796;20.10.2017;'04 - 05;30;31,43;-1,43;0;0;0;12661;12232;-429
15797;20.10.2017;'05 - 06;31,01;34,02;-3,01;0;0;0;12795;12214;-581
15798;20.10.2017;'06 - 07;39,91;43,34;-3,43;0;0;0;13224;13360;136
15799;20.10.2017;'07 - 08;47,05;45,77;1,28;15;10;-5;13713;14076;363
15800;20.10.2017;'08 - 09;51,28;48,12;3,16;1262;1082;-180;14158;15441;1283
15801;20.10.2017;'09 - 10;47;41,99;5,01;4450;3903;-547;14345;16044;1699
15802;20.10.2017;'10 - 11;43,14;36,44;6,7;7575;6872;-703;14230;15754;1524
15803;20.10.2017;'11 - 12;41,28;36,49;4,79;9793;9148;-645;14218;16049;1831
15804;20.10.2017;'12 - 13;37,59;33,4;4,19;10855;10688;-167;14363;16048;1685
15805;20.10.2017;'13 - 14;33,06;30,13;2,93;10612;10672;60;14719;16073;1354
15806;20.10.2017;'14 - 15;32,89;31,35;1,54;9325;9186;-139;14906;16099;1193
15807;20.10.2017;'15 - 16;32,61;32,3;0,31;7170;6756;-414;14746;15716;970
15808;20.10.2017;'16 - 17;33,04;30,21;2,83;4207;3643;-564;14619;15603;984
15809;20.10.2017;'17 - 18;44,61;36,91;7,7;1218;942;-276;14540;15239;699
15810;20.10.2017;'18 - 19;47,86;40,75;7,11;49;17;-32;14586;16295;1709
15811;20.10.2017;'19 - 20;46,94;40,69;6,25;0;0;0;14765;16946;2181
15812;20.10.2017;'20 - 21;38,98;33,8;5,18;0;0;0;14876;16751;1875
15813;20.10.2017;'21 - 22;41,84;33,11;8,73;0;0;0;14585;15974;1389
15814;20.10.2017;'22 - 23;35,86;33,19;2,67;0;0;0;14035;14532;497
15815;20.10.2017;'23 - 24;32,74;29,94;2,8;0;0;0;13342;13030;-312
15816;21.10.2017;'00 - 01;35;31,65;3,35;0;0;0;11760;11867;107
15817;21.10.2017;'01 - 02;32,52;32,08;0,44;0;0;0;10920;10964;44
15818;21.10.2017;'02 - 03;32,05;30,32;1,73;0;0;0;10349;10175;-174
15819;21.10.2017;'03 - 04;30,84;30,08;0,76;0;0;0;9806;9642;-164
15820;21.10.2017;'04 - 05;29,35;29,84;-0,49;0;0;0;9329;9507;178
15821;21.10.2017;'05 - 06;30,3;30,66;-0,36;0;0;0;9004;9213;209
15822;21.10.2017;'06 - 07;31,16;31,72;-0,56;0;0;0;9046;9831;785
15823;21.10.2017;'07 - 08;35,88;33,04;2,84;6;5;-1;9243;9969;726
15824;21.10.2017;'08 - 09;41,91;38,54;3,37;609;618;9;9254;10040;786
15825;21.10.2017;'09 - 10;46,07;43,2;2,87;2637;2583;-54;9071;10425;1354
15826;21.10.2017;'10 - 11;47,71;44,18;3,53;4946;5108;162;8914;10612;1698
15827;21.10.2017;'11 - 12;45,98;44,43;1,55;6894;7286;392;9112;10869;1757
15828;21.10.2017;'12 - 13;35;35,88;-0,88;7913;8342;429;9906;11313;1407
15829;21.10.2017;'13 - 14;31,02;33,46;-2,44;7479;7470;-9;10678;11186;508
15830;21.10.2017;'14 - 15;32,09;40,41;-8,32;6185;5885;-300;11123;11212;89
15831;21.10.2017;'15 - 16;32;39,17;-7,17;4445;4291;-154;11128;10894;-234
15832;21.10.2017;'16 - 17;32,09;41,88;-9,79;2480;2359;-121;11222;10530;-692
15833;21.10.2017;'17 - 18;36,56;46,72;-10,16;685;661;-24;11500;10225;-1275
15834;21.10.2017;'18 - 19;40,2;51;-10,8;28;18;-10;12092;11282;-810
15835;21.10.2017;'19 - 20;40,71;49,86;-9,15;0;0;0;12940;12298;-642
15836;21.10.2017;'20 - 21;31,75;40,61;-8,86;0;0;0;13700;13794;94
15837;21.10.2017;'21 - 22;28,59;34,09;-5,5;0;0;0;14487;15042;555
15838;21.10.2017;'22 - 23;27,5;30,43;-2,93;0;0;0;15346;15608;262
15839;21.10.2017;'23 - 24;15,48;22,51;-7,03;0;0;0;16243;16870;627
15840;22.10.2017;'00 - 01;19,1;21,48;-2,38;0;0;0;16424;17044;620
15841;22.10.2017;'01 - 02;19,03;17,81;1,22;0;0;0;17297;17840;543
15842;22.10.2017;'02 - 03;16,9;18;-1,1;0;0;0;18344;18715;371
15843;22.10.2017;'03 - 04;12,98;12,31;0,67;0;0;0;19184;19602;418
15844;22.10.2017;'04 - 05;9,24;8,67;0,57;0;0;0;19991;21120;1129
15845;22.10.2017;'05 - 06;5,23;3,48;1,75;0;0;0;20542;21945;1403
15846;22.10.2017;'06 - 07;9,86;-1,75;11,61;0;0;0;20890;22860;1970
15847;22.10.2017;'07 - 08;9,85;-2,78;12,63;5;3;-2;21234;22980;1746
15848;22.10.2017;'08 - 09;13,04;2,7;10,34;719;702;-17;21382;22439;1057
15849;22.10.2017;'09 - 10;12,9;10,4;2,5;3085;3148;63;21284;22028;744
15850;22.10.2017;'10 - 11;13,09;15,34;-2,25;5607;5581;-26;21334;22152;818
15851;22.10.2017;'11 - 12;14,3;13,36;0,94;7488;7292;-196;21384;21883;499
15852;22.10.2017;'12 - 13;13,58;13,98;-0,4;8293;7841;-452;20926;20247;-679
15853;22.10.2017;'13 - 14;13,44;22,37;-8,93;7968;7500;-468;20060;18438;-1622
15854;22.10.2017;'14 - 15;13,5;28,43;-14,93;6811;6222;-589;18847;16863;-1984
15855;22.10.2017;'15 - 16;23,39;32,52;-9,13;4959;4442;-517;17349;15544;-1805
15856;22.10.2017;'16 - 17;28,65;35,66;-7,01;2683;2595;-88;15867;14810;-1057
15857;22.10.2017;'17 - 18;34,45;36,6;-2,15;672;744;72;14620;14203;-417
15858;22.10.2017;'18 - 19;49,9;51,99;-2,09;22;10;-12;14058;14032;-26
15859;22.10.2017;'19 - 20;49,97;58,07;-8,1;0;0;0;13937;14300;363
15860;22.10.2017;'20 - 21;44,92;50,78;-5,86;0;0;0;13886;14386;500
15861;22.10.2017;'21 - 22;35,88;39,53;-3,65;0;0;0;13787;14114;327
15862;22.10.2017;'22 - 23;32,24;33,44;-1,2;0;0;0;13735;13315;-420
15863;22.10.2017;'23 - 24;29,05;31,35;-2,3;0;0;0;13579;12977;-602
15864;23.10.2017;'00 - 01;28,61;31,19;-2,58;0;0;0;13221;12804;-417
15865;23.10.2017;'01 - 02;27,86;26,34;1,52;0;0;0;13155;13010;-145
15866;23.10.2017;'02 - 03;26,43;25,8;0,63;0;0;0;13182;13660;478
15867;23.10.2017;'03 - 04;23,07;22,01;1,06;0;0;0;13105;13836;731
15868;23.10.2017;'04 - 05;22,22;17,32;4,9;0;0;0;13016;13797;781
15869;23.10.2017;'05 - 06;30,33;26,92;3,41;0;0;0;12948;13834;886
15870;23.10.2017;'06 - 07;42,36;39,53;2,83;0;0;0;13041;14215;1174
15871;23.10.2017;'07 - 08;50,21;48,1;2,11;4;2;-2;13179;14290;1111
15872;23.10.2017;'08 - 09;50;42,02;7,98;361;376;15;13130;14293;1163
15873;23.10.2017;'09 - 10;45,39;37,96;7,43;1625;1804;179;12884;14170;1286
15874;23.10.2017;'10 - 11;46,02;38,57;7,45;3043;3588;545;12834;13954;1120
15875;23.10.2017;'11 - 12;46,1;40,1;6;4075;4747;672;12670;14273;1603
15876;23.10.2017;'12 - 13;43,16;38,27;4,89;4594;5368;774;12288;13657;1369
15877;23.10.2017;'13 - 14;46,34;40,87;5,47;4620;5091;471;11904;12721;817
15878;23.10.2017;'14 - 15;46,74;42,72;4,02;4213;4137;-76;11200;11987;787
15879;23.10.2017;'15 - 16;46,01;45,29;0,72;3320;3043;-277;9957;10794;837
15880;23.10.2017;'16 - 17;46,08;46,55;-0,47;1878;1751;-127;8671;9580;909
15881;23.10.2017;'17 - 18;49,66;48,14;1,52;474;431;-43;7543;8254;711
15882;23.10.2017;'18 - 19;54,2;55,79;-1,59;14;5;-9;6846;7271;425
15883;23.10.2017;'19 - 20;53,91;59,03;-5,12;0;0;0;6466;7098;632
15884;23.10.2017;'20 - 21;50,12;51,87;-1,75;0;0;0;6141;7060;919
15885;23.10.2017;'21 - 22;45,48;44,94;0,54;0;0;0;5807;6784;977
15886;23.10.2017;'22 - 23;37,7;36,05;1,65;0;0;0;5432;6432;1000
15887;23.10.2017;'23 - 24;36;35,6;0,4;0;0;0;5109;6154;1045
15888;24.10.2017;'00 - 01;31,68;33,8;-2,12;0;0;0;5083;5608;525
15889;24.10.2017;'01 - 02;32,41;31,58;0,83;0;0;0;5010;5270;260
15890;24.10.2017;'02 - 03;32,09;32,91;-0,82;0;0;0;5230;5159;-71
15891;24.10.2017;'03 - 04;31,67;32,39;-0,72;0;0;0;5510;5319;-191
15892;24.10.2017;'04 - 05;32,07;33,98;-1,91;0;0;0;5791;5699;-92
15893;24.10.2017;'05 - 06;34,3;35,21;-0,91;0;0;0;6038;5904;-134
15894;24.10.2017;'06 - 07;43,56;49,13;-5,57;0;0;0;6233;6400;167
15895;24.10.2017;'07 - 08;46,59;52,12;-5,53;3;1;-2;6466;6938;472
15896;24.10.2017;'08 - 09;53,91;61,28;-7,37;277;415;138;6661;8199;1538
15897;24.10.2017;'09 - 10;48,42;54,42;-6;1204;2146;942;6850;8843;1993
15898;24.10.2017;'10 - 11;49,08;49,95;-0,87;2360;4311;1951;7188;9394;2206
15899;24.10.2017;'11 - 12;45,39;43,97;1,42;3340;6090;2750;7783;9504;1721
15900;24.10.2017;'12 - 13;38,58;37,66;0,92;3917;6896;2979;8627;10460;1833
15901;24.10.2017;'13 - 14;38,23;36,25;1,98;3835;6995;3160;9583;11204;1621
15902;24.10.2017;'14 - 15;36,99;34,33;2,66;3307;6576;3269;10219;11351;1132
15903;24.10.2017;'15 - 16;36,99;35,33;1,66;2385;4994;2609;10395;11868;1473
15904;24.10.2017;'16 - 17;36,1;36,49;-0,39;1227;2498;1271;10720;13108;2388
15905;24.10.2017;'17 - 18;39,68;39,91;-0,23;307;556;249;11458;14404;2946
15906;24.10.2017;'18 - 19;44,9;42,82;2,08;10;1;-9;12722;16199;3477
15907;24.10.2017;'19 - 20;39,56;36,79;2,77;0;0;0;14340;18127;3787
15908;24.10.2017;'20 - 21;33;33,4;-0,4;0;0;0;15805;18875;3070
15909;24.10.2017;'21 - 22;32,6;30,5;2,1;0;0;0;16967;19298;2331
15910;24.10.2017;'22 - 23;30,18;30,49;-0,31;0;0;0;17955;18701;746
15911;24.10.2017;'23 - 24;27,02;31,07;-4,05;0;0;0;18588;18384;-204
15912;25.10.2017;'00 - 01;15,78;25,35;-9,57;0;0;0;18628;18604;-24
15913;25.10.2017;'01 - 02;15,05;18;-2,95;0;0;0;18379;18458;79
15914;25.10.2017;'02 - 03;12,79;15,58;-2,79;0;0;0;18200;17980;-220
15915;25.10.2017;'03 - 04;13,99;16,35;-2,36;0;0;0;17859;17683;-176
15916;25.10.2017;'04 - 05;17,03;22,15;-5,12;0;0;0;17599;17640;41
15917;25.10.2017;'05 - 06;26,35;26,66;-0,31;0;0;0;17826;18341;515
15918;25.10.2017;'06 - 07;34,67;35,71;-1,04;0;0;0;18704;18689;-15
15919;25.10.2017;'07 - 08;44,84;39,89;4,95;1;0;-1;19708;19118;-590
15920;25.10.2017;'08 - 09;45;47,35;-2,35;326;418;92;20895;20229;-666
15921;25.10.2017;'09 - 10;43,94;44,04;-0,1;1710;2284;574;22099;21254;-845
15922;25.10.2017;'10 - 11;37,11;36,5;0,61;3736;4899;1163;23464;22784;-680
15923;25.10.2017;'11 - 12;31,57;32,17;-0,6;5822;7210;1388;24763;24477;-286
15924;25.10.2017;'12 - 13;29,79;28,95;0,84;7316;8470;1154;25506;25550;44
15925;25.10.2017;'13 - 14;29,66;29,88;-0,22;7682;8728;1046;26000;25550;-450
15926;25.10.2017;'14 - 15;30;30,11;-0,11;7149;8676;1527;25509;24590;-919
15927;25.10.2017;'15 - 16;31,05;32,72;-1,67;5641;6906;1265;23709;22736;-973
15928;25.10.2017;'16 - 17;34,03;33,55;0,48;3192;3906;714;21395;20072;-1323
15929;25.10.2017;'17 - 18;44,74;41,47;3,27;789;861;72;18868;17900;-968
15930;25.10.2017;'18 - 19;50,56;47,77;2,79;22;3;-19;16982;17060;78
15931;25.10.2017;'19 - 20;56,85;53,02;3,83;0;0;0;15599;16702;1103
15932;25.10.2017;'20 - 21;46,19;42,97;3,22;0;0;0;14507;16241;1734
15933;25.10.2017;'21 - 22;45,92;40,52;5,4;0;0;0;13635;15533;1898
15934;25.10.2017;'22 - 23;40,58;38,43;2,15;0;0;0;12666;14528;1862
15935;25.10.2017;'23 - 24;33,09;32,2;0,89;0;0;0;11780;13879;2099
15936;26.10.2017;'00 - 01;31,67;30,94;0,73;0;0;0;11707;13338;1631
15937;26.10.2017;'01 - 02;32,18;31,75;0,43;0;0;0;11127;13085;1958
15938;26.10.2017;'02 - 03;32,21;31,66;0,55;0;0;0;10743;13000;2257
15939;26.10.2017;'03 - 04;32,25;30,65;1,6;0;0;0;10383;12442;2059
15940;26.10.2017;'04 - 05;32,25;31,46;0,79;0;0;0;10134;11984;1850
15941;26.10.2017;'05 - 06;35,36;36,14;-0,78;0;0;0;10012;11199;1187
15942;26.10.2017;'06 - 07;45,25;48,18;-2,93;0;0;0;10056;10994;938
15943;26.10.2017;'07 - 08;55,93;54,69;1,24;3;1;-2;10124;11116;992
15944;26.10.2017;'08 - 09;56,93;49,06;7,87;539;464;-75;10169;11165;996
15945;26.10.2017;'09 - 10;51,9;44,04;7,86;2839;2554;-285;10214;11312;1098
15946;26.10.2017;'10 - 11;46,01;43,37;2,64;5836;5107;-729;10520;11211;691
15947;26.10.2017;'11 - 12;43,25;44,89;-1,64;8416;7620;-796;11281;12028;747
15948;26.10.2017;'12 - 13;38,3;42,22;-3,92;10068;9305;-763;12468;12902;434
15949;26.10.2017;'13 - 14;32,38;38,82;-6,44;10312;9681;-631;13594;13846;252
15950;26.10.2017;'14 - 15;33,07;38,35;-5,28;9221;8990;-231;14118;14755;637
15951;26.10.2017;'15 - 16;36,97;35,63;1,34;6916;6792;-124;13797;14610;813
15952;26.10.2017;'16 - 17;45,42;39,33;6,09;3766;3581;-185;13062;14153;1091
15953;26.10.2017;'17 - 18;48,91;44,67;4,24;910;738;-172;12577;13865;1288
15954;26.10.2017;'18 - 19;50,03;46,36;3,67;20;3;-17;12613;14250;1637
15955;26.10.2017;'19 - 20;50,93;45,97;4,96;0;1;1;13155;14530;1375
15956;26.10.2017;'20 - 21;40,99;38,88;2,11;0;1;1;13849;14957;1108
15957;26.10.2017;'21 - 22;34,97;37,26;-2,29;0;1;1;14405;15936;1531
15958;26.10.2017;'22 - 23;32,34;35,29;-2,95;0;0;0;14916;16064;1148
15959;26.10.2017;'23 - 24;30,92;31,99;-1,07;0;0;0;15444;16388;944
15960;27.10.2017;'00 - 01;22,48;33,06;-10,58;0;0;0;18157;17206;-951
15961;27.10.2017;'01 - 02;21,71;30,77;-9,06;0;0;0;18963;17797;-1166
15962;27.10.2017;'02 - 03;12,9;26,36;-13,46;0;0;0;19774;18762;-1012
15963;27.10.2017;'03 - 04;12,81;23,94;-11,13;0;0;0;20525;19623;-902
15964;27.10.2017;'04 - 05;19,04;23,31;-4,27;0;0;0;21291;20473;-818
15965;27.10.2017;'05 - 06;24,01;23,86;0,15;0;0;0;22019;21535;-484
