cet_cest_timestamp;solar_capacity;solar_generation_actual;solar_profile;solar_generation_forecast;solar_forecast_error;wind_capacity;wind_generation_actual;wind_profile;wind_generation_forecast;wind_forecast_error
2016-01-13T13:00:00+0100;39047;2376;0.0608;2448;-72;44353;14673;0.3308;12600;2073
2016-01-13T14:00:00+0100;39047;1778;0.0455;1800;-22;44353;13976;0.3151;11802;2174
2016-01-13T15:00:00+0100;39047;774;0.0198;819;-45;44353;13336;0.3007;10957;2379
2016-01-13T16:00:00+0100;39047;86;0.0022;103;-17;44353;13012;0.2934;10088;2924
2016-01-13T17:00:00+0100;39047;2;0;0;2;44353;12136;0.2736;9339;2797
2016-01-13T18:00:00+0100;39047;0;0;0;0;44353;10898;0.2457;8671;2227
2016-01-13T19:00:00+0100;39047;0;0;0;0;44353;9909;0.2234;8021;1888
2016-01-13T20:00:00+0100;39047;0;0;0;0;44353;9212;0.2077;7720;1492
2016-01-13T21:00:00+0100;39047;0;0;0;0;44353;8514;0.1919;7525;989
2016-01-13T22:00:00+0100;39047;0;0;0;0;44353;8676;0.1956;7310;1366
2016-01-13T23:00:00+0100;39047;0;0;0;0;44353;9194;0.2073;7121;2073
2016-01-14T00:00:00+0100;39051;0;0;0;0;44363;9833;0.2216;9043;790
2016-01-14T01:00:00+0100;39051;0;0;0;0;44363;9532;0.2148;9084;448
2016-01-14T02:00:00+0100;39051;0;0;0;0;44363;9152;0.2063;8786;366
2016-01-14T03:00:00+0100;39051;0;0;0;0;44363;8990;0.2026;8331;659
2016-01-14T04:00:00+0100;39051;0;0;0;0;44363;8285;0.1868;8086;199
2016-01-14T05:00:00+0100;39051;0;0;0;0;44363;8370;0.1887;8010;360
2016-01-14T06:00:00+0100;39051;0;0;0;0;44363;9000;0.2028;8202;798
2016-01-14T07:00:00+0100;39051;0;0;7;-7;44363;9734;0.2194;8539;1195
2016-01-14T08:00:00+0100;39051;472;0.0121;442;30;44363;10273;0.2316;8862;1411
2016-01-14T09:00:00+0100;39051;2984;0.0764;2652;332;44363;10525;0.2372;9300;1225
2016-01-14T10:00:00+0100;39051;6185;0.1584;5317;868;44363;10369;0.2337;9641;728
2016-01-14T11:00:00+0100;39051;8841;0.2264;7208;1633;44363;10483;0.2363;9789;694
2016-01-14T12:00:00+0100;39051;9829;0.2517;7488;2341;44363;10506;0.2368;9797;709
2016-01-14T13:00:00+0100;39051;8555;0.2191;6275;2280;44363;10268;0.2314;9427;841
2016-01-14T14:00:00+0100;39051;5652;0.1447;4053;1599;44363;9868;0.2224;9154;714
2016-01-14T15:00:00+0100;39051;1911;0.049;1731;180;44363;9567;0.2157;9051;516
2016-01-14T16:00:00+0100;39051;119;0.003;181;-62;44363;9721;0.2191;9249;472
2016-01-14T17:00:00+0100;39051;2;0;0;2;44363;10369;0.2337;9610;759
2016-01-14T18:00:00+0100;39051;0;0;0;0;44363;11076;0.2496;9797;1279
2016-01-14T19:00:00+0100;39051;0;0;0;0;44363;10633;0.2397;9762;871
2016-01-14T20:00:00+0100;39051;0;0;0;0;44363;10494;0.2366;9471;1023
2016-01-14T21:00:00+0100;39051;0;0;0;0;44363;10391;0.2342;9010;1381
2016-01-14T22:00:00+0100;39051;0;0;0;0;44363;9926;0.2238;8568;1358
2016-01-14T23:00:00+0100;39051;0;0;0;0;44363;9744;0.2196;8264;1480
2016-01-15T00:00:00+0100;39053;0;0;0;0;44363;9660;0.2177;8588;1072
2016-01-15T01:00:00+0100;39053;0;0;0;0;44363;9733;0.2194;8348;1385
2016-01-15T02:00:00+0100;39053;0;0;0;0;44363;9642;0.2174;8228;1414
2016-01-15T03:00:00+0100;39053;0;0;0;0;44363;9479;0.2137;8180;1299
2016-01-15T04:00:00+0100;39053;0;0;0;0;44363;9575;0.2158;7949;1626
2016-01-15T05:00:00+0100;39053;0;0;0;0;44363;9534;0.2149;7740;1794
2016-01-15T06:00:00+0100;39053;0;0;0;0;44363;9762;0.22;7680;2082
2016-01-15T07:00:00+0100;39053;0;0;3;-3;44363;9618;0.2168;7724;1894
2016-01-15T08:00:00+0100;39053;130;0.0034;155;-25;44363;9335;0.2104;7648;1687
2016-01-15T09:00:00+0100;39053;668;0.0171;855;-187;44363;8549;0.1927;7726;823
2016-01-15T10:00:00+0100;39053;1221;0.0313;1784;-563;44363;7845;0.1768;7768;77
2016-01-15T11:00:00+0100;39053;1679;0.043;2513;-834;44363;6973;0.1572;7737;-764
2016-01-15T12:00:00+0100;39053;1800;0.0461;2756;-956;44363;6298;0.142;7656;-1358
2016-01-15T13:00:00+0100;39053;1637;0.0419;2479;-842;44363;5759;0.1298;7503;-1744
2016-01-15T14:00:00+0100;39053;1053;0.027;1724;-671;44363;5160;0.1163;7244;-2084
2016-01-15T15:00:00+0100;39053;448;0.0115;784;-336;44363;4644;0.1047;6782;-2138
2016-01-15T16:00:00+0100;39053;52;0.0013;101;-49;44363;4236;0.0955;6345;-2109
2016-01-15T17:00:00+0100;39053;2;0;2;0;44363;3936;0.0887;5942;-2006
2016-01-15T18:00:00+0100;39053;0;0;0;0;44363;3818;0.0861;5559;-1741
2016-01-15T19:00:00+0100;39053;0;0;0;0;44363;3529;0.0796;5079;-1550
2016-01-15T20:00:00+0100;39053;0;0;0;0;44363;3075;0.0694;4595;-1520
2016-01-15T21:00:00+0100;39053;0;0;0;0;44363;2934;0.0662;4032;-1098
2016-01-15T22:00:00+0100;39053;0;0;0;0;44363;2625;0.0592;3519;-894
2016-01-15T23:00:00+0100;39053;0;0;0;0;44363;2326;0.0524;3101;-775
2016-01-16T00:00:00+0100;39053;0;0;0;0;44363;2187;0.0493;2145;42
2016-01-16T01:00:00+0100;39053;0;0;0;0;44363;2093;0.0472;1925;168
2016-01-16T02:00:00+0100;39053;0;0;0;0;44363;2006;0.0452;2036;-30
2016-01-16T03:00:00+0100;39053;0;0;0;0;44363;2180;0.0491;2301;-121
2016-01-16T04:00:00+0100;39053;0;0;0;0;44363;2436;0.0549;2559;-123
2016-01-16T05:00:00+0100;39053;0;0;0;0;44363;2602;0.0586;2669;-67
2016-01-16T06:00:00+0100;39053;0;0;0;0;44363;2766;0.0624;2924;-158
2016-01-16T07:00:00+0100;39053;0;0;4;-4;44363;3258;0.0735;3283;-25
2016-01-16T08:00:00+0100;39053;96;0.0025;256;-160;44363;4115;0.0928;3811;304
2016-01-16T09:00:00+0100;39053;541;0.0138;1352;-811;44363;4726;0.1065;4305;421
2016-01-16T10:00:00+0100;39053;1106;0.0284;2758;-1652;44363;5118;0.1154;4381;737
2016-01-16T11:00:00+0100;39053;1594;0.0408;3885;-2291;44363;5931;0.1337;4326;1605
2016-01-16T12:00:00+0100;39053;1786;0.0457;4275;-2489;44363;6466;0.1458;4531;1935
2016-01-16T13:00:00+0100;39053;1674;0.0428;3942;-2268;44363;7099;0.16;4920;2179
2016-01-16T14:00:00+0100;39053;1263;0.0324;2892;-1629;44363;7727;0.1742;5496;2231
2016-01-16T15:00:00+0100;39053;617;0.0158;1400;-783;44363;7948;0.1792;6033;1915
2016-01-16T16:00:00+0100;39053;95;0.0024;208;-113;44363;7788;0.1755;6267;1521
2016-01-16T17:00:00+0100;39053;2;0;12;-10;44363;7948;0.1792;6420;1528
2016-01-16T18:00:00+0100;39053;0;0;0;0;44363;8048;0.1814;6623;1425
2016-01-16T19:00:00+0100;39053;0;0;0;0;44363;8223;0.1854;6899;1324
2016-01-16T20:00:00+0100;39053;0;0;0;0;44363;8343;0.1881;7140;1203
2016-01-16T21:00:00+0100;39053;0;0;0;0;44363;8475;0.191;7403;1072
2016-01-16T22:00:00+0100;39053;0;0;0;0;44363;8733;0.1968;7411;1322
2016-01-16T23:00:00+0100;39053;0;0;0;0;44363;8873;0.2;7346;1527
2016-01-17T00:00:00+0100;39054;0;0;0;0;44363;8831;0.199;7930;901
2016-01-17T01:00:00+0100;39054;0;0;0;0;44363;8726;0.1967;7923;803
2016-01-17T02:00:00+0100;39054;0;0;0;0;44363;8456;0.1906;7957;499
2016-01-17T03:00:00+0100;39054;0;0;0;0;44363;8266;0.1863;7743;523
2016-01-17T04:00:00+0100;39054;0;0;0;0;44363;7966;0.1796;7237;729
2016-01-17T05:00:00+0100;39054;0;0;0;0;44363;7637;0.1721;6706;931
2016-01-17T06:00:00+0100;39054;0;0;0;0;44363;7495;0.169;6071;1424
2016-01-17T07:00:00+0100;39054;0;0;0;0;44363;6884;0.1552;5398;1486
2016-01-17T08:00:00+0100;39054;96;0.0025;143;-47;44363;5737;0.1293;4555;1182
2016-01-17T09:00:00+0100;39054;486;0.0125;1087;-601;44363;4770;0.1075;3900;870
2016-01-17T10:00:00+0100;39054;977;0.025;2571;-1594;44363;4060;0.0915;3268;792
2016-01-17T11:00:00+0100;39054;1516;0.0388;3955;-2439;44363;3350;0.0755;2720;630
2016-01-17T12:00:00+0100;39054;1933;0.0495;4701;-2768;44363;2878;0.0649;2211;667
2016-01-17T13:00:00+0100;39054;1777;0.0455;4465;-2688;44363;2724;0.0614;1820;904
2016-01-17T14:00:00+0100;39054;1259;0.0322;3406;-2147;44363;2530;0.057;1598;932
2016-01-17T15:00:00+0100;39054;595;0.0152;1713;-1118;44363;2310;0.0521;1444;866
2016-01-17T16:00:00+0100;39054;94;0.0024;223;-129;44363;2319;0.0523;1429;890
2016-01-17T17:00:00+0100;39054;1;0;3;-2;44363;2079;0.0469;1447;632
2016-01-17T18:00:00+0100;39054;0;0;0;0;44363;1968;0.0444;1437;531
2016-01-17T19:00:00+0100;39054;0;0;0;0;44363;1862;0.042;1490;372
2016-01-17T20:00:00+0100;39054;0;0;0;0;44363;1741;0.0392;1529;212
2016-01-17T21:00:00+0100;39054;0;0;0;0;44363;1996;0.045;1628;368
2016-01-17T22:00:00+0100;39054;0;0;0;0;44363;2354;0.0531;1783;571
2016-01-17T23:00:00+0100;39054;0;0;0;0;44363;2563;0.0578;1972;591
2016-01-18T00:00:00+0100;39056;0;0;0;0;44366;2678;0.0604;3285;-607
2016-01-18T01:00:00+0100;39056;0;0;0;0;44366;2789;0.0629;3416;-627
2016-01-18T02:00:00+0100;39056;0;0;0;0;44366;2592;0.0584;3540;-948
2016-01-18T03:00:00+0100;39056;0;0;0;0;44366;2734;0.0616;3548;-814
2016-01-18T04:00:00+0100;39056;0;0;0;0;44366;2519;0.0568;3466;-947
2016-01-18T05:00:00+0100;39056;0;0;0;0;44366;2244;0.0506;3338;-1094
2016-01-18T06:00:00+0100;39056;0;0;0;0;44366;2195;0.0495;3180;-985
2016-01-18T07:00:00+0100;39056;0;0;0;0;44366;2498;0.0563;3144;-646
2016-01-18T08:00:00+0100;39056;128;0.0033;191;-63;44366;2836;0.0639;3374;-538
2016-01-18T09:00:00+0100;39056;864;0.0222;1541;-677;44366;3110;0.0701;3662;-552
2016-01-18T10:00:00+0100;39056;1970;0.0504;3643;-1673;44366;3117;0.0703;3762;-645
2016-01-18T11:00:00+0100;39056;3101;0.0794;5613;-2512;44366;2724;0.0614;3530;-806
2016-01-18T12:00:00+0100;39056;3938;0.1008;6458;-2520;44366;2912;0.0657;3190;-278
2016-01-18T13:00:00+0100;39056;4136;0.1059;6081;-1945;44366;3300;0.0744;2990;310
2016-01-18T14:00:00+0100;39056;3360;0.086;4620;-1260;44366;3480;0.0784;2806;674
2016-01-18T15:00:00+0100;39056;1706;0.0437;2486;-780;44366;3502;0.0789;2826;676
2016-01-18T16:00:00+0100;39056;216;0.0055;355;-139;44366;3658;0.0824;3007;651
2016-01-18T17:00:00+0100;39056;2;0;3;-1;44366;4168;0.0939;3284;884
2016-01-18T18:00:00+0100;39056;0;0;0;0;44366;4628;0.1043;3588;1040
2016-01-18T19:00:00+0100;39056;0;0;0;0;44366;5206;0.1174;3781;1425
2016-01-18T20:00:00+0100;39056;0;0;0;0;44366;5464;0.1232;3938;1526
2016-01-18T21:00:00+0100;39056;0;0;0;0;44366;5678;0.128;4011;1667
2016-01-18T22:00:00+0100;39056;0;0;0;0;44366;5890;0.1327;4028;1862
2016-01-18T23:00:00+0100;39056;0;0;0;0;44366;6150;0.1386;4050;2100
2016-01-19T00:00:00+0100;39057;0;0;0;0;44373;6575;0.1481;5852;723
2016-01-19T01:00:00+0100;39057;0;0;0;0;44373;6670;0.1503;5896;774
2016-01-19T02:00:00+0100;39057;0;0;0;0;44373;6634;0.1495;6051;583
2016-01-19T03:00:00+0100;39057;0;0;0;0;44373;6747;0.1521;6293;454
2016-01-19T04:00:00+0100;39057;0;0;0;0;44373;6940;0.1564;6507;433
2016-01-19T05:00:00+0100;39057;0;0;0;0;44373;7392;0.1666;6627;765
2016-01-19T06:00:00+0100;39057;0;0;0;0;44373;7908;0.1782;6857;1051
2016-01-19T07:00:00+0100;39057;0;0;1;-1;44373;8304;0.1872;7071;1233
2016-01-19T08:00:00+0100;39057;202;0.0052;182;20;44373;8551;0.1927;7084;1467
2016-01-19T09:00:00+0100;39057;1297;0.0332;1220;77;44373;7806;0.176;6916;890
2016-01-19T10:00:00+0100;39057;2702;0.0692;2807;-105;44373;7267;0.1638;6392;875
2016-01-19T11:00:00+0100;39057;3871;0.0991;4358;-487;44373;6382;0.1438;5697;685
2016-01-19T12:00:00+0100;39057;4413;0.113;5120;-707;44373;5768;0.13;5131;637
2016-01-19T13:00:00+0100;39057;3926;0.1006;4845;-919;44373;5718;0.1288;4910;808
2016-01-19T14:00:00+0100;39057;2860;0.0732;3624;-764;44373;6049;0.1363;4937;1112
2016-01-19T15:00:00+0100;39057;1335;0.0342;1940;-605;44373;5881;0.1326;4998;883
2016-01-19T16:00:00+0100;39057;174;0.0045;277;-103;44373;6365;0.1434;5228;1137
2016-01-19T17:00:00+0100;39057;2;0;2;0;44373;6878;0.155;5512;1366
2016-01-19T18:00:00+0100;39057;0;0;0;0;44373;7558;0.1704;5744;1814
2016-01-19T19:00:00+0100;39057;0;0;0;0;44373;7957;0.1793;5819;2138
2016-01-19T20:00:00+0100;39057;0;0;0;0;44373;7758;0.1748;5613;2145
2016-01-19T21:00:00+0100;39057;0;0;0;0;44373;7618;0.1717;5271;2347
2016-01-19T22:00:00+0100;39057;0;0;0;0;44373;7434;0.1675;4982;2452
2016-01-19T23:00:00+0100;39057;0;0;0;0;44373;7168;0.1616;4850;2318
2016-01-20T00:00:00+0100;39059;0;0;0;0;44385;6819;0.1536;8321;-1502
2016-01-20T01:00:00+0100;39059;0;0;0;0;44385;6799;0.1532;8205;-1406
2016-01-20T02:00:00+0100;39059;0;0;0;0;44385;6452;0.1454;8092;-1640
2016-01-20T03:00:00+0100;39059;0;0;0;0;44385;6552;0.1476;7940;-1388
2016-01-20T04:00:00+0100;39059;0;0;0;0;44385;6640;0.1496;7746;-1106
2016-01-20T05:00:00+0100;39059;0;0;0;0;44385;6230;0.1404;7489;-1259
2016-01-20T06:00:00+0100;39059;0;0;0;0;44385;6298;0.1419;7197;-899
2016-01-20T07:00:00+0100;39059;0;0;1;-1;44385;6159;0.1388;6841;-682
2016-01-20T08:00:00+0100;39059;136;0.0035;176;-40;44385;6024;0.1357;6356;-332
2016-01-20T09:00:00+0100;39059;663;0.017;1024;-361;44385;5824;0.1312;5889;-65
2016-01-20T10:00:00+0100;39059;1439;0.0368;2027;-588;44385;5073;0.1143;5406;-333
2016-01-20T11:00:00+0100;39059;2196;0.0562;3140;-944;44385;4800;0.1081;4906;-106
2016-01-20T12:00:00+0100;39059;2690;0.0689;3688;-998;44385;4485;0.101;4449;36
2016-01-20T13:00:00+0100;39059;2998;0.0768;3561;-563;44385;4362;0.0983;4109;253
2016-01-20T14:00:00+0100;39059;2477;0.0634;2728;-251;44385;4196;0.0945;3872;324
2016-01-20T15:00:00+0100;39059;1370;0.0351;1452;-82;44385;4066;0.0916;3698;368
2016-01-20T16:00:00+0100;39059;268;0.0069;252;16;44385;4088;0.0921;3636;452
2016-01-20T17:00:00+0100;39059;2;0;4;-2;44385;4120;0.0928;3764;356
2016-01-20T18:00:00+0100;39059;0;0;0;0;44385;4018;0.0905;3913;105
2016-01-20T19:00:00+0100;39059;0;0;0;0;44385;4006;0.0903;3882;124
2016-01-20T20:00:00+0100;39059;0;0;0;0;44385;3661;0.0825;3661;0
2016-01-20T21:00:00+0100;39059;0;0;0;0;44385;3216;0.0725;3357;-141
2016-01-20T22:00:00+0100;39059;0;0;0;0;44385;2770;0.0624;3090;-320
2016-01-20T23:00:00+0100;39059;0;0;0;0;44385;2511;0.0566;2823;-312
2016-01-21T00:00:00+0100;39061;0;0;0;0;44391;2342;0.0528;2538;-196
2016-01-21T01:00:00+0100;39061;0;0;0;0;44391;2035;0.0458;2397;-362
2016-01-21T02:00:00+0100;39061;0;0;0;0;44391;1797;0.0405;2269;-472
2016-01-21T03:00:00+0100;39061;0;0;0;0;44391;1628;0.0367;2128;-500
2016-01-21T04:00:00+0100;39061;0;0;0;0;44391;1432;0.0322;1970;-538
2016-01-21T05:00:00+0100;39061;0;0;0;0;44391;1410;0.0318;1874;-464
2016-01-21T06:00:00+0100;39061;0;0;0;0;44391;1444;0.0325;1800;-356
2016-01-21T07:00:00+0100;39061;0;0;1;-1;44391;1562;0.0352;1700;-138
2016-01-21T08:00:00+0100;39061;117;0.003;158;-41;44391;1621;0.0365;1625;-4
2016-01-21T09:00:00+0100;39061;720;0.0184;1100;-380;44391;1652;0.0372;1557;95
2016-01-21T10:00:00+0100;39061;1702;0.0436;2297;-595;44391;1605;0.0362;1545;60
2016-01-21T11:00:00+0100;39061;2923;0.0748;3671;-748;44391;1699;0.0383;1632;67
2016-01-21T12:00:00+0100;39061;3954;0.1012;4523;-569;44391;1587;0.0357;1641;-54
2016-01-21T13:00:00+0100;39061;4241;0.1086;4574;-333;44391;1680;0.0378;1649;31
2016-01-21T14:00:00+0100;39061;3396;0.087;3667;-271;44391;1551;0.0349;1686;-135
2016-01-21T15:00:00+0100;39061;1909;0.0489;2066;-157;44391;1394;0.0314;1694;-300
2016-01-21T16:00:00+0100;39061;370;0.0095;351;19;44391;1430;0.0322;1840;-410
2016-01-21T17:00:00+0100;39061;3;0.0001;9;-6;44391;1681;0.0379;2113;-432
2016-01-21T18:00:00+0100;39061;0;0;0;0;44391;2142;0.0482;2442;-300
2016-01-21T19:00:00+0100;39061;0;0;0;0;44391;2507;0.0565;2762;-255
2016-01-21T20:00:00+0100;39061;0;0;0;0;44391;2841;0.064;3075;-234
2016-01-21T21:00:00+0100;39061;0;0;0;0;44391;2952;0.0665;3321;-369
2016-01-21T22:00:00+0100;39061;0;0;0;0;44391;3004;0.0676;3525;-521
2016-01-21T23:00:00+0100;39061;0;0;0;0;44391;3224;0.0726;3707;-483
2016-01-22T00:00:00+0100;39063;0;0;0;0;44412;3354;0.0755;3498;-144
2016-01-22T01:00:00+0100;39063;0;0;0;0;44412;3441;0.0775;3651;-210
2016-01-22T02:00:00+0100;39063;0;0;0;0;44412;3424;0.0771;3887;-463
2016-01-22T03:00:00+0100;39063;0;0;0;0;44412;3532;0.0795;4228;-696
2016-01-22T04:00:00+0100;39063;0;0;0;0;44412;3730;0.084;4631;-901
2016-01-22T05:00:00+0100;39063;0;0;0;0;44412;4004;0.0901;5110;-1106
2016-01-22T06:00:00+0100;39063;0;0;0;0;44412;4308;0.097;5719;-1411
2016-01-22T07:00:00+0100;39063;0;0;2;-2;44412;4954;0.1116;6514;-1560
2016-01-22T08:00:00+0100;39063;335;0.0086;308;27;44412;5882;0.1325;7390;-1508
2016-01-22T09:00:00+0100;39063;2097;0.0537;1953;144;44412;6469;0.1456;8109;-1640
2016-01-22T10:00:00+0100;39063;4390;0.1124;3802;588;44412;6489;0.1461;8338;-1849
2016-01-22T11:00:00+0100;39063;6234;0.1596;5646;588;44412;6114;0.1377;8024;-1910
2016-01-22T12:00:00+0100;39063;6960;0.1782;6348;612;44412;5821;0.1311;7655;-1834
2016-01-22T13:00:00+0100;39063;6725;0.1722;5907;818;44412;5964;0.1343;7824;-1860
2016-01-22T14:00:00+0100;39063;5293;0.1355;4405;888;44412;6442;0.1451;8514;-2072
2016-01-22T15:00:00+0100;39063;2707;0.0693;2266;441;44412;7692;0.1732;9727;-2035
2016-01-22T16:00:00+0100;39063;450;0.0115;359;91;44412;9992;0.225;11266;-1274
2016-01-22T17:00:00+0100;39063;6;0.0002;5;1;44412;12934;0.2912;12984;-50
2016-01-22T18:00:00+0100;39063;0;0;0;0;44412;15214;0.3426;14706;508
2016-01-22T19:00:00+0100;39063;0;0;0;0;44412;15944;0.359;15725;219
2016-01-22T20:00:00+0100;39063;0;0;0;0;44412;16267;0.3663;16070;197
2016-01-22T21:00:00+0100;39063;0;0;0;0;44412;15776;0.3552;15928;-152
2016-01-22T22:00:00+0100;39063;0;0;0;0;44412;15034;0.3385;15749;-715
2016-01-22T23:00:00+0100;39063;0;0;0;0;44412;14262;0.3211;15548;-1286
2016-01-23T00:00:00+0100;39064;0;0;0;0;44412;13088;0.2947;13248;-160
2016-01-23T01:00:00+0100;39064;0;0;0;0;44412;11936;0.2688;12364;-428
2016-01-23T02:00:00+0100;39064;0;0;0;0;44412;10903;0.2455;11768;-865
2016-01-23T03:00:00+0100;39064;0;0;0;0;44412;10683;0.2406;11361;-678
2016-01-23T04:00:00+0100;39064;0;0;0;0;44412;10570;0.238;10974;-404
2016-01-23T05:00:00+0100;39064;0;0;0;0;44412;11178;0.2517;10939;239
2016-01-23T06:00:00+0100;39064;0;0;0;0;44412;11944;0.2689;10941;1003
2016-01-23T07:00:00+0100;39064;0;0;1;-1;44412;12382;0.2788;11074;1308
2016-01-23T08:00:00+0100;39064;50;0.0013;55;-5;44412;12812;0.2885;11438;1374
2016-01-23T09:00:00+0100;39064;399;0.0102;367;32;44412;13353;0.3007;11619;1734
2016-01-23T10:00:00+0100;39064;972;0.0249;901;71;44412;12898;0.2904;11471;1427
2016-01-23T11:00:00+0100;39064;1720;0.044;1497;223;44412;11954;0.2692;11001;953
2016-01-23T12:00:00+0100;39064;2250;0.0576;1808;442;44412;12182;0.2743;10535;1647
2016-01-23T13:00:00+0100;39064;2244;0.0574;1782;462;44412;12240;0.2756;10253;1987
2016-01-23T14:00:00+0100;39064;1810;0.0463;1386;424;44412;12079;0.272;9903;2176
2016-01-23T15:00:00+0100;39064;980;0.0251;734;246;44412;11705;0.2636;9561;2144
2016-01-23T16:00:00+0100;39064;206;0.0053;142;64;44412;12347;0.278;9323;3024
2016-01-23T17:00:00+0100;39064;3;0.0001;0;3;44412;12193;0.2746;9298;2895
2016-01-23T18:00:00+0100;39064;0;0;0;0;44412;11267;0.2537;9319;1948
2016-01-23T19:00:00+0100;39064;0;0;0;0;44412;11248;0.2533;9369;1879
2016-01-23T20:00:00+0100;39064;0;0;0;0;44412;11502;0.259;9296;2206
2016-01-23T21:00:00+0100;39064;0;0;0;0;44412;10594;0.2385;9092;1502
2016-01-23T22:00:00+0100;39064;0;0;0;0;44412;10684;0.2406;8860;1824
2016-01-23T23:00:00+0100;39064;0;0;0;0;44412;10650;0.2398;8665;1985
2016-01-24T00:00:00+0100;39064;0;0;0;0;44412;10535;0.2372;9820;715
2016-01-24T01:00:00+0100;39064;0;0;0;0;44412;10120;0.2278;9458;662
2016-01-24T02:00:00+0100;39064;0;0;0;0;44412;9829;0.2213;9237;592
2016-01-24T03:00:00+0100;39064;0;0;0;0;44412;9755;0.2196;8986;769
2016-01-24T04:00:00+0100;39064;0;0;0;0;44412;9922;0.2234;8795;1127
2016-01-24T05:00:00+0100;39064;0;0;0;0;44412;9343;0.2104;8724;619
2016-01-24T06:00:00+0100;39064;0;0;0;0;44412;9229;0.2078;8675;554
2016-01-24T07:00:00+0100;39064;0;0;2;-2;44412;9028;0.2033;8649;379
2016-01-24T08:00:00+0100;39064;179;0.0046;135;44;44412;8927;0.201;8673;254
2016-01-24T09:00:00+0100;39064;912;0.0234;673;239;44412;8941;0.2013;8625;316
2016-01-24T10:00:00+0100;39064;1952;0.05;1372;580;44412;9137;0.2058;8535;602
2016-01-24T11:00:00+0100;39064;2903;0.0743;1953;950;44412;9184;0.2068;8386;798
2016-01-24T12:00:00+0100;39064;3501;0.0896;2237;1264;44412;8602;0.1937;8222;380
2016-01-24T13:00:00+0100;39064;3580;0.0916;2118;1462;44412;8702;0.1959;7988;714
2016-01-24T14:00:00+0100;39064;2676;0.0685;1562;1114;44412;8447;0.1902;7760;687
2016-01-24T15:00:00+0100;39064;1418;0.0363;789;629;44412;8656;0.1949;7625;1031
2016-01-24T16:00:00+0100;39064;285;0.0073;153;132;44412;9800;0.2207;7643;2157
2016-01-24T17:00:00+0100;39064;4;0.0001;0;4;44412;11357;0.2557;8059;3298
2016-01-24T18:00:00+0100;39064;0;0;0;0;44412;12349;0.278;8620;3729
2016-01-24T19:00:00+0100;39064;0;0;0;0;44412;13103;0.2951;9084;4019
2016-01-24T20:00:00+0100;39064;0;0;0;0;44412;14080;0.317;9297;4783
2016-01-24T21:00:00+0100;39064;0;0;0;0;44412;14663;0.3302;9429;5234
2016-01-24T22:00:00+0100;39064;0;0;0;0;44412;14628;0.3294;9384;5244
2016-01-24T23:00:00+0100;39064;0;0;0;0;44412;14571;0.3281;9408;5163
2016-01-25T00:00:00+0100;39067;0;0;0;0;44421;14322;0.3224;12805;1517
2016-01-25T01:00:00+0100;39067;0;0;0;0;44421;14318;0.3223;12649;1669
2016-01-25T02:00:00+0100;39067;0;0;0;0;44421;13945;0.314;12458;1487
2016-01-25T03:00:00+0100;39067;0;0;0;0;44421;13843;0.3116;12275;1568
2016-01-25T04:00:00+0100;39067;0;0;0;0;44421;13358;0.3007;12028;1330
2016-01-25T05:00:00+0100;39067;0;0;0;0;44421;13026;0.2932;11729;1297
2016-01-25T06:00:00+0100;39067;0;0;0;0;44421;12509;0.2816;11364;1145
2016-01-25T07:00:00+0100;39067;0;0;2;-2;44421;11962;0.2693;11048;914
2016-01-25T08:00:00+0100;39067;178;0.0046;194;-16;44421;11340;0.2553;10753;587
2016-01-25T09:00:00+0100;39067;1126;0.0288;1052;74;44421;10903;0.2454;10524;379
2016-01-25T10:00:00+0100;39067;2782;0.0712;2399;383;44421;10400;0.2341;10206;194
2016-01-25T11:00:00+0100;39067;5160;0.1321;3857;1303;44421;9988;0.2248;9641;347
2016-01-25T12:00:00+0100;39067;6942;0.1777;4910;2032;44421;9490;0.2136;8957;533
2016-01-25T13:00:00+0100;39067;7364;0.1885;5283;2081;44421;9015;0.203;8437;578
2016-01-25T14:00:00+0100;39067;6011;0.1539;4517;1494;44421;8838;0.199;8188;650
2016-01-25T15:00:00+0100;39067;3418;0.0875;2681;737;44421;9042;0.2035;8103;939
2016-01-25T16:00:00+0100;39067;793;0.0203;572;221;44421;9933;0.2236;8464;1469
2016-01-25T17:00:00+0100;39067;8;0.0002;1;7;44421;12158;0.2737;9247;2911
2016-01-25T18:00:00+0100;39067;0;0;0;0;44421;13805;0.3108;10165;3640
2016-01-25T19:00:00+0100;39067;0;0;0;0;44421;14240;0.3206;11187;3053
2016-01-25T20:00:00+0100;39067;0;0;0;0;44421;15004;0.3378;12137;2867
2016-01-25T21:00:00+0100;39067;0;0;0;0;44421;16136;0.3632;13176;2960
2016-01-25T22:00:00+0100;39067;0;0;0;0;44421;16781;0.3778;14300;2481
2016-01-25T23:00:00+0100;39067;0;0;0;0;44421;17747;0.3995;15526;2221
2016-01-26T00:00:00+0100;39069;0;0;0;0;44428;18747;0.422;17245;1502
2016-01-26T01:00:00+0100;39069;0;0;0;0;44428;19518;0.4393;18030;1488
2016-01-26T02:00:00+0100;39069;0;0;0;0;44428;19580;0.4407;18645;935
2016-01-26T03:00:00+0100;39069;0;0;0;0;44428;19225;0.4327;19041;184
2016-01-26T04:00:00+0100;39069;0;0;0;0;44428;18846;0.4242;19106;-260
